date,term,impressions,clicks,cost,conversions
2026-07-21,олдскул футболки,2,0,0.0,0.0
2026-07-21,олх,1,0,0.0,0.0
2026-07-21,олх футболки,2,0,0.0,0.0
2026-07-21,олімпійка,1,0,0.0,0.0
2026-07-21,оптимус,2,0,0.0,0.0
2026-07-21,оптимус ганг,10,0,0.0,0.0
2026-07-21,оптимус ганг мерч,10,0,0.0,0.0
2026-07-21,оптимус генг,9,0,0.0,0.0
2026-07-21,оптимус генг шоп,1,0,0.0,0.0
2026-07-21,оптімус генг,18,0,0.0,0.0
2026-07-21,оргазм донор кофта,2,0,0.0,0.0
2026-07-21,оушен магазин,1,0,0.0,0.0
2026-07-21,оушн,1,0,0.0,0.0
2026-07-21,охуенно,1,0,0.0,0.0
2026-07-21,палка на прапор,2,0,0.0,0.0
2026-07-21,паркур штаны,1,0,0.0,0.0
2026-07-21,парні худі,1,0,0.0,0.0
2026-07-21,патріотична кофта,1,0,0.0,0.0
2026-07-21,патріотичний одяг,2,0,0.0,0.0
2026-07-21,патріотичні футболки чоловічі,2,0,0.0,0.0
2026-07-21,пекло тойс,23,0,0.0,0.0
2026-07-21,пекло тойс сайт,9,0,0.0,0.0
2026-07-21,пит буль кофта,2,0,0.0,0.0
2026-07-21,питбуль кофта,2,0,0.0,0.0
2026-07-21,повернись живим мерч,1,0,0.0,0.0
2026-07-21,повсякденні штани,1,0,0.0,0.0
2026-07-21,подарунок,1,0,0.0,0.0
2026-07-21,подарунок мотоциклісту,1,0,0.0,0.0
2026-07-21,подмост,25,0,0.0,0.0
2026-07-21,подмост купить,1,0,0.0,0.0
2026-07-21,подмост скейтбординг,1,0,0.0,0.0
2026-07-21,подмост скейтбординг худи,3,0,0.0,0.0
2026-07-21,подмост худи,4,0,0.0,0.0
2026-07-21,потасовка,1,0,0.0,0.0
2026-07-21,потасовка футболка,10,0,0.0,0.0
2026-07-21,пошлая молли мерч,1,0,0.0,0.0
2026-07-21,правая одежда,2,0,0.0,0.0
2026-07-21,православные футболки,2,0,0.0,0.0
2026-07-21,прапор,54,0,0.0,0.0
2026-07-21,прапор 18 слов янської бригади,2,0,0.0,0.0
2026-07-21,прапор 34 бригади морської піхоти,1,0,0.0,0.0
2026-07-21,прапор 5 ошбр,1,0,0.0,0.0
2026-07-21,прапор 80 одшбр,1,0,0.0,0.0
2026-07-21,прапор 93 омбр,1,0,0.0,0.0
2026-07-21,прапор азову,1,0,0.0,0.0
2026-07-21,прапор батька махна,1,0,0.0,0.0
2026-07-21,прапор безвісти зниклих військових,2,0,0.0,0.0
2026-07-21,прапор безвісти зниклих купити,2,0,0.0,0.0
2026-07-21,прапор бригади,12,0,0.0,0.0
2026-07-21,прапор буревій,1,0,0.0,0.0
2026-07-21,прапор габардин,3,0,0.0,0.0
2026-07-21,прапор донбас,2,1,15.7,0.0
2026-07-21,прапор донецької області,9,0,0.0,0.0
2026-07-21,прапор донецької області купити,2,0,0.0,0.0
2026-07-21,прапор дпсу,1,0,0.0,0.0
2026-07-21,прапор дронщики,25,0,0.0,0.0
2026-07-21,прапор друк,8,0,0.0,0.0
2026-07-21,прапор дснс,1,0,0.0,0.0
2026-07-21,прапор дснс україни,1,0,0.0,0.0
2026-07-21,прапор дшв,1,0,0.0,0.0
2026-07-21,прапор з військовим,10,0,0.0,0.0
2026-07-21,прапор з логотипом,1,0,0.0,0.0
2026-07-21,прапор з образом кажана,8,0,0.0,0.0
2026-07-21,прапор з принтом,10,0,0.0,0.0
2026-07-21,прапор з принтом на замовлення,9,1,7.38,0.0
2026-07-21,прапор з фото безвісти зниклих,3,0,0.0,0.0
2026-07-21,прапор з фото військового,1,0,0.0,0.0
2026-07-21,прапор з черепом,13,0,0.0,0.0
2026-07-21,прапор замовити,60,0,0.0,0.0
2026-07-21,прапор зсу,5,0,0.0,0.0
2026-07-21,прапор кракен,2,0,0.0,0.0
2026-07-21,прапор махно,7,0,0.0,0.0
2026-07-21,прапор медик,3,0,0.0,0.0
2026-07-21,прапор на заказ,20,0,0.0,0.0
2026-07-21,прапор на замовлення з фото,1,0,0.0,0.0
2026-07-21,прапор на люверсах,2,0,0.0,0.0
2026-07-21,прапор надії купити,5,0,0.0,0.0
2026-07-21,прапор норд дивижн купить,10,0,0.0,0.0
2026-07-21,прапор полонених,2,0,0.0,0.0
2026-07-21,прапор сбс,6,0,0.0,0.0
2026-07-21,прапор скеля,4,0,0.0,0.0
2026-07-21,прапор слабким пізда,8,0,0.0,0.0
2026-07-21,прапор третьої штурмової бригади,1,0,0.0,0.0
2026-07-21,прапор україни,2,0,0.0,0.0
2026-07-21,прапор україни з принтом,5,0,0.0,0.0
2026-07-21,прапор україни червоно чорний,2,0,0.0,0.0
2026-07-21,прапор упа,5,0,0.0,0.0
2026-07-21,прапор упа купити,1,0,0.0,0.0
2026-07-21,прапор фото,1,0,0.0,0.0
2026-07-21,прапор хартія,15,0,0.0,0.0
2026-07-21,прапор херсона,1,0,0.0,0.0
2026-07-21,прапор хижак,5,0,0.0,0.0
2026-07-21,прапор червоний жовтий червоний,3,0,0.0,0.0
2026-07-21,прапор чорно червоний,3,0,0.0,0.0
2026-07-21,прапор ідея нації,14,0,0.0,0.0
2026-07-21,прапори,74,0,0.0,0.0
2026-07-21,прапори безвісти зниклих,1,0,0.0,0.0
2026-07-21,прапори бригад,1,0,0.0,0.0
2026-07-21,прапори бригад зсу,3,0,0.0,0.0
2026-07-21,прапори військових частин,1,0,0.0,0.0
2026-07-21,прапори військові,74,1,18.54,0.0
2026-07-21,прапори з фото,4,0,0.0,0.0
2026-07-21,прапори купити,10,0,0.0,0.0
2026-07-21,прапори на замовлення,34,0,0.0,0.0
2026-07-21,прапори під замовлення,1,0,0.0,0.0
2026-07-21,прапорна сітка тканина,3,0,0.0,0.0
2026-07-21,прапорці купити,4,0,0.0,0.0
2026-07-21,прапорщик,1,0,0.0,0.0
2026-07-21,прикольні худі,2,0,0.0,0.0
2026-07-21,принт для худи,3,0,0.0,0.0
2026-07-21,принт на прапорі,2,0,0.0,0.0
2026-07-21,про войну,1,0,0.0,0.0
2026-07-21,про війну,1,0,0.0,0.0
2026-07-21,про комфорт,1,0,0.0,0.0
2026-07-21,промокод garda,1,0,0.0,0.0
2026-07-21,промокод дурнєв шоп,1,0,0.0,0.0
2026-07-21,промінь одяг,1,0,0.0,0.0
2026-07-21,прямі спортивні штани чоловічі,1,0,0.0,0.0
2026-07-21,пулл енд бір,1,0,0.0,0.0
2026-07-21,пь ко синдикат,7,0,0.0,0.0
2026-07-21,пько,3,0,0.0,0.0
2026-07-21,піхота,1,0,0.0,0.0
2026-07-21,рагнарок футболка,7,0,0.0,0.0
2026-07-21,райд дівіжн,1,0,0.0,0.0
2026-07-21,райт дивижн,5,0,0.0,0.0
2026-07-21,рамка для прапора,1,0,0.0,0.0
2026-07-21,рамка для флага,2,0,0.0,0.0
2026-07-21,рамштайн футболка,2,0,0.0,0.0
2026-07-21,рассвет не за горами,1,0,0.0,0.0
2026-07-21,реглани чоловічі,3,0,0.0,0.0
2026-07-21,рей маркет,1,0,0.0,0.0
2026-07-21,рендж рокс,1,0,0.0,0.0
2026-07-21,ренж рокс,2,0,0.0,0.0
2026-07-21,риот дивижн,2,0,0.0,0.0
2026-07-21,риот дивижн футболки,1,0,0.0,0.0
2026-07-21,рожева зіпка,1,0,0.0,0.0
2026-07-21,рожеве худі,3,0,0.0,0.0
2026-07-21,рожевий худі,3,0,0.0,0.0
2026-07-21,рожеві худі,2,0,0.0,0.0
2026-07-21,розетка,2,0,0.0,0.0
2026-07-21,розовое худи,3,0,0.0,0.0
2026-07-21,рок атрибутика,3,0,0.0,0.0
2026-07-21,рок магазин,1,0,0.0,0.0
2026-07-21,рок магазин киев,2,0,0.0,0.0
2026-07-21,рок магазин київ,2,0,0.0,0.0
2026-07-21,рок магазины киев,1,0,0.0,0.0
2026-07-21,рок мерч,3,0,0.0,0.0
2026-07-21,рок одяг,3,0,0.0,0.0
2026-07-21,рок футболки,4,0,0.0,0.0
2026-07-21,роквей,2,0,0.0,0.0
2026-07-21,русоріз мерч,5,0,0.0,0.0
2026-07-21,ріо дівіжн,1,0,0.0,0.0
2026-07-21,ріот дівіжин,2,0,0.0,0.0
2026-07-21,ріот дівіжн,2,0,0.0,0.0
2026-07-21,ріот дівізіон,3,0,0.0,0.0
2026-07-21,сва стон,5,0,0.0,0.0
2026-07-21,свастон,127,0,0.0,0.0
2026-07-21,свастон кофта,1,0,0.0,0.0
2026-07-21,свастон купить,2,0,0.0,0.0
2026-07-21,свастон одежда,3,0,0.0,0.0
2026-07-21,свастон сайт,4,0,0.0,0.0
2026-07-21,свастон футболки,1,0,0.0,0.0
2026-07-21,свастоне,17,0,0.0,0.0
2026-07-21,свастоне футболка,6,0,0.0,0.0
2026-07-21,свастоне футболки,2,0,0.0,0.0
2026-07-21,свастоун,6,0,0.0,0.0
2026-07-21,свастунг,5,0,0.0,0.0
2026-07-21,свитшот,5,0,0.0,0.0
2026-07-21,свитшот everlast,1,0,0.0,0.0
2026-07-21,свитшот баленсиага,1,0,0.0,0.0
2026-07-21,свитшот женский,1,0,0.0,0.0
2026-07-21,свитшот киев,5,0,0.0,0.0
2026-07-21,свитшот мужской,4,0,0.0,0.0
2026-07-21,свитшот мужской с принтом,2,0,0.0,0.0
2026-07-21,свитшот черный,1,0,0.0,0.0
2026-07-21,свобода мерч,1,0,0.0,0.0
2026-07-21,свободные спортивные штаны мужские,2,0,0.0,0.0
2026-07-21,свытшот,1,0,0.0,0.0
2026-07-21,світшот,1,0,0.0,0.0
2026-07-21,світшот жіночий,2,0,0.0,0.0
2026-07-21,світшот український бренд,1,0,0.0,0.0
2026-07-21,світшот чоловічий,4,0,0.0,0.0
2026-07-21,світшот чоловічий з капюшоном,1,0,0.0,0.0
2026-07-21,сделать флаг на заказ,6,0,0.0,0.0
2026-07-21,серые спортивки мужские,1,0,0.0,0.0
2026-07-21,серые спортивные штаны мужские оверсайз,1,0,0.0,0.0
2026-07-21,серый худи,2,0,0.0,0.0
2026-07-21,символіка упа,1,0,0.0,0.0
2026-07-21,синдикат,4,0,0.0,0.0
2026-07-21,синдикат бренд,1,0,0.0,0.0
2026-07-21,синдикат київ,1,0,0.0,0.0
2026-07-21,синдікат,1,0,0.0,0.0
2026-07-21,синій худі,1,0,0.0,0.0
2026-07-21,скщз,1,0,0.0,0.0
2026-07-21,слим одежда,1,0,0.0,0.0
2026-07-21,служба божа україни футболка,2,0,0.0,0.0
2026-07-21,смеш,2,0,0.0,0.0
2026-07-21,смеш магазин,1,0,0.0,0.0
2026-07-21,сорт компани,2,0,0.0,0.0
2026-07-21,спартан мерч,1,0,0.0,0.0
2026-07-21,спорт брюки мужские,1,0,0.0,0.0
2026-07-21,спорт костюм,1,0,0.0,0.0
2026-07-21,спортивная одежда,1,0,0.0,0.0
2026-07-21,спортивний костюм,1,0,0.0,0.0
2026-07-21,спортивний костюм жіночий,4,0,0.0,0.0
2026-07-21,спортивний костюм з пуш апом,2,0,0.0,0.0
2026-07-21,спортивний штани,2,0,0.0,0.0
2026-07-21,спортивные брюки мужские,1,1,10.92,0.0
2026-07-21,спортивные брюки мужские турция,1,0,0.0,0.0
2026-07-21,спортивные брюки оверсайз,1,0,0.0,0.0
2026-07-21,спортивные мужские штаны,1,0,0.0,0.0
2026-07-21,спортивные штаны,9,0,0.0,0.0
2026-07-21,спортивные штаны для высоких мужчин,1,0,0.0,0.0
2026-07-21,спортивные штаны мужские,3,0,0.0,0.0
2026-07-21,спортивные штаны мужские прямые широкие,1,0,0.0,0.0
2026-07-21,спортивные штаны мужские широкие,1,0,0.0,0.0
2026-07-21,спортивные штаны оверсайз мужские,1,0,0.0,0.0
2026-07-21,спортивные штаны черные,1,0,0.0,0.0
2026-07-21,спортивный костюм,1,0,0.0,0.0
2026-07-21,спортивні джинси,1,0,0.0,0.0
2026-07-21,спортивні костюми жіночі,2,0,0.0,0.0
2026-07-21,спортивні чоловічі штани,2,0,0.0,0.0
2026-07-21,спортивні широкі штани чоловічі,1,0,0.0,0.0
2026-07-21,спортивні штани,11,0,0.0,0.0
2026-07-21,спортивні штани bershka,1,0,0.0,0.0
2026-07-21,спортивні штани gap чоловічі,1,0,0.0,0.0
2026-07-21,спортивні штани баггі,2,0,0.0,0.0
2026-07-21,спортивні штани бегі,1,0,0.0,0.0
2026-07-21,спортивні штани джогери,1,0,0.0,0.0
2026-07-21,спортивні штани для залу,1,0,0.0,0.0
2026-07-21,спортивні штани жіночі,4,0,0.0,0.0
2026-07-21,спортивні штани жіночі великих розмірів,1,0,0.0,0.0
2026-07-21,спортивні штани жіночі чорні,1,0,0.0,0.0
2026-07-21,спортивні штани карго жіночі,1,0,0.0,0.0
2026-07-21,спортивні штани найк жіночі,1,0,0.0,0.0
2026-07-21,спортивні штани оверсайз,1,0,0.0,0.0
2026-07-21,спортивні штани оверсайз жіночі,1,0,0.0,0.0
2026-07-21,спортивні штани чоловічі,7,0,0.0,0.0
2026-07-21,спортивні штани чоловічі бавовна,2,0,0.0,0.0
2026-07-21,спортивні штани чоловічі брендові,4,0,0.0,0.0
2026-07-21,спортивні штани чоловічі широкі,2,0,0.0,0.0
2026-07-21,старберри,4,0,0.0,0.0
2026-07-21,старберрі,1,0,0.0,0.0
2026-07-21,старбері,3,0,0.0,0.0
2026-07-21,старбері юа,1,0,0.0,0.0
2026-07-21,статуэтка донецкая область,2,0,0.0,0.0
2026-07-21,стаф,15,0,0.0,0.0
2026-07-21,стафф,8,0,0.0,0.0
2026-07-21,стафф кофта на замку,1,0,0.0,0.0
2026-07-21,стафф одежда,1,0,0.0,0.0
2026-07-21,стафф сайт,5,0,0.0,0.0
2026-07-21,стафф футболки,1,0,0.0,0.0
2026-07-21,стафф худи,4,0,0.0,0.0
2026-07-21,стела донецька область,1,0,0.0,0.0
2026-07-21,стелла донецкой области,4,0,0.0,0.0
2026-07-21,стерненко магазин,4,0,0.0,0.0
2026-07-21,стерненко мерч,12,0,0.0,0.0
2026-07-21,стерненко футболки,5,0,0.0,0.0
2026-07-21,стильные футболки,1,0,0.0,0.0
2026-07-21,стрела худи,3,0,0.0,0.0
2026-07-21,стритвир,7,0,0.0,0.0
2026-07-21,стрітвер,2,0,0.0,0.0
2026-07-21,супер шоп,1,0,0.0,0.0
2026-07-21,сіра футболка,1,0,0.0,0.0
2026-07-21,сіре худі,1,0,0.0,0.0
2026-07-21,талісман,1,0,0.0,0.0
2026-07-21,тату футболка,5,0,0.0,0.0
2026-07-21,ти романтика мерч,1,0,0.0,0.0
2026-07-21,тимур муцураев футболка,2,0,0.0,0.0
2026-07-21,толстовка,19,0,0.0,0.0
2026-07-21,толстовка ukraine,1,0,0.0,0.0
2026-07-21,толстовка жіноча,4,0,0.0,0.0
2026-07-21,толстовка з принтом,1,0,0.0,0.0
2026-07-21,толстовка металлика,5,0,0.0,0.0
2026-07-21,толстовка милитари,1,0,0.0,0.0
2026-07-21,толстовка продиджи,1,0,0.0,0.0
2026-07-21,толстовка пул энд бир,1,0,0.0,0.0
2026-07-21,толстовка рок,4,0,0.0,0.0
2026-07-21,толстовка с капюшоном,1,0,0.0,0.0
2026-07-21,толстовка суприм,1,0,0.0,0.0
2026-07-21,толстовка чоловіча,5,0,0.0,0.0
2026-07-21,толстовки,1,0,0.0,0.0
2026-07-21,толстовки чоловічі з принтами,2,0,0.0,0.0
2026-07-21,топ тайм,1,0,0.0,0.0
2026-07-21,топ футболок 2026,2,0,0.0,0.0
2026-07-21,топовые футболки,1,0,0.0,0.0
2026-07-21,тор штайнер,2,0,0.0,0.0
2026-07-21,торч шоп,1,0,0.0,0.0
2026-07-21,трафик бренд,5,0,0.0,0.0
2026-07-21,трикотажні шорти,1,0,0.0,0.0
2026-07-21,тру релиджн кофта,2,0,0.0,0.0
2026-07-21,тур веар,3,0,0.0,0.0
2026-07-21,тур вир,1,0,0.0,0.0
2026-07-21,тур вір,2,0,0.0,0.0
2026-07-21,тур одежда,13,0,0.0,0.0
2026-07-21,турвір,4,0,0.0,0.0
2026-07-21,удобные штаны,1,0,0.0,0.0
2026-07-21,укорочена футболка чоловіча,1,0,0.0,0.0
2026-07-21,укр бренди одягу,2,0,0.0,0.0
2026-07-21,укр бренди чоловічого одягу,4,0,0.0,0.0
2026-07-21,украинские бренды одежды для молодежи,4,0,0.0,0.0
2026-07-21,украинские бренды одежды для мужчин,1,0,0.0,0.0
2026-07-21,укрармор,1,0,0.0,0.0
2026-07-21,україна,2,0,0.0,0.0
2026-07-21,україна фон,1,0,0.0,0.0
2026-07-21,український бренд футболок,3,1,11.86,0.0
2026-07-21,український виробник одягу,1,0,0.0,0.0
2026-07-21,український мерч,2,0,0.0,0.0
2026-07-21,український одяг,1,0,0.0,0.0
2026-07-21,українські бренди,1,0,0.0,0.0
2026-07-21,українські бренди одягу,5,0,0.0,0.0
2026-07-21,українські бренди одягу для підлітків,1,0,0.0,0.0
2026-07-21,українські бренди одягу чоловічі,1,0,0.0,0.0
2026-07-21,уличная одежда футболка оверсайз с принтом,1,0,0.0,0.0
2026-07-21,унісекс,1,0,0.0,0.0
2026-07-21,упс а що трапилось футболка,1,0,0.0,0.0
2026-07-21,урбан тактикал,9,0,0.0,0.0
2026-07-21,урбан тактикал кофта,1,0,0.0,0.0
2026-07-21,фарфи,5,0,0.0,0.0
