word,stem,clicks_before,conv_before,CVR_before_%,clicks_after,conv_after,cost_after,p_value
стамуліс,стамуліс,0,0.0,,0,0.0,0.0,
lava,lava,0,0.0,,0,0.0,0.0,
colors,colors,0,0.0,,0,0.0,0.0,
осьминогом,осьминог,0,0.0,,0,0.0,0.0,
стафф,стафф,1,0.0,,0,0.0,0.0,
дроп,дроп,0,0.0,,0,0.0,0.0,
термохром,термохр,0,0.0,,0,0.0,0.0,
бунтарская,бунтарск,0,0.0,,0,0.0,0.0,
папор,папор,1,0.0,,0,0.0,0.0,
світ,світ,0,0.0,,0,0.0,0.0,
speak,speak,0,0.0,,0,0.0,0.0,
хейт,хейт,0,0.0,,0,0.0,0.0,
фотозона,фотозон,0,0.0,,0,0.0,0.0,
whtrx,whtrx,0,0.0,,0,0.0,0.0,
дивижн,дивижн,1,0.0,,0,0.0,0.0,
sawfly,sawfly,0,0.0,,0,0.0,0.0,
brtn,brtn,0,0.0,,0,0.0,0.0,
сміливість,сміливіст,0,0.0,,0,0.0,0.0,
balak,balak,0,0.0,,0,0.0,0.0,
сагайдачний,сагайдачн,0,0.0,,0,0.0,0.0,
shtapel,shtapel,0,0.0,,0,0.0,0.0,
джинсы,джинс,1,0.0,,0,0.0,0.0,
tform,tform,0,0.0,,0,0.0,0.0,
brandit,brandit,0,0.0,,0,0.0,0.0,
спадщина,спадщин,0,0.0,,0,0.0,0.0,
фри,фри,1,0.0,,0,0.0,0.0,
славянин,славянин,0,0.0,,0,0.0,0.0,
центр,центр,0,0.0,,0,0.0,0.0,
индеец,индеец,0,0.0,,0,0.0,0.0,
вишите,виш,0,0.0,,0,0.0,0.0,
тканевые,тканев,0,0.0,,0,0.0,0.0,
romance,romance,0,0.0,,0,0.0,0.0,
studios,studios,0,0.0,,0,0.0,0.0,
side,side,0,0.0,,0,0.0,0.0,
нирвана,нирва,0,0.0,,0,0.0,0.0,
кеп,кеп,0,0.0,,0,0.0,0.0,
santa,santa,0,0.0,,0,0.0,0.0,
кло,кло,0,0.0,,0,0.0,0.0,
sailor,sailor,0,0.0,,0,0.0,0.0,
kakakula,kakakula,0,0.0,,0,0.0,0.0,
король,корол,0,0.0,,0,0.0,0.0,
best,best,0,0.0,,0,0.0,0.0,
ukrainian,ukrainian,0,0.0,,0,0.0,0.0,
грізлі,грізлі,0,0.0,,0,0.0,0.0,
stay,stay,0,0.0,,0,0.0,0.0,
корпус,корпус,0,0.0,,0,0.0,0.0,
пістолетом,пістолет,0,0.0,,0,0.0,0.0,
борщ,борщ,0,0.0,,0,0.0,0.0,
vechir,vechir,0,0.0,,0,0.0,0.0,
аппарель,аппарел,0,0.0,,0,0.0,0.0,
anti,anti,0,0.0,,0,0.0,0.0,
вещи,вещ,0,0.0,,0,0.0,0.0,
2pac,2pac,0,0.0,,0,0.0,0.0,
stussy,stussy,0,0.0,,0,0.0,0.0,
усе,ус,0,0.0,,0,0.0,0.0,
псд,псд,0,0.0,,0,0.0,0.0,
таємна,таємн,0,0.0,,0,0.0,0.0,
крилатим,крилат,0,0.0,,0,0.0,0.0,
drudkh,drudkh,0,0.0,,0,0.0,0.0,
hollow,hollow,0,0.0,,0,0.0,0.0,
afrikakorps,afrikakorps,0,0.0,,0,0.0,0.0,
bravery,bravery,0,0.0,,0,0.0,0.0,
glory,glory,0,0.0,,0,0.0,0.0,
вільні,вільні,0,0.0,,0,0.0,0.0,
зала,зал,0,0.0,,0,0.0,0.0,
tkt,tkt,0,0.0,,0,0.0,0.0,
рюкзак,рюкзак,0,0.0,,0,0.0,0.0,
аксессуары,аксессуар,0,0.0,,0,0.0,0.0,
freshgoods,freshgoods,0,0.0,,0,0.0,0.0,
азова,азов,1,0.0,,0,0.0,0.0,
колено,кол,0,0.0,,0,0.0,0.0,
underpouch,underpouch,0,0.0,,0,0.0,0.0,
клуб,клуб,0,0.0,,0,0.0,0.0,
family,family,0,0.0,,0,0.0,0.0,
outventure,outventure,0,0.0,,0,0.0,0.0,
peclo,peclo,0,0.0,,0,0.0,0.0,
махновців,махновців,1,0.0,,0,0.0,0.0,
власівців,власівців,0,0.0,,0,0.0,0.0,
головні,головні,0,0.0,,0,0.0,0.0,
svoi,svoi,0,0.0,,0,0.0,0.0,
zhu,zhu,0,0.0,,0,0.0,0.0,
слеер,слеер,0,0.0,,0,0.0,0.0,
відгуки,відгук,0,0.0,,0,0.0,0.0,
полісся,поліс,0,0.0,,0,0.0,0.0,
садовая,садов,0,0.0,,0,0.0,0.0,
husll,husll,0,0.0,,0,0.0,0.0,
molot,molot,0,0.0,,0,0.0,0.0,
kills,kills,0,0.0,,0,0.0,0.0,
свит,свит,0,0.0,,0,0.0,0.0,
креатив,креат,0,0.0,,0,0.0,0.0,
воевал,воева,0,0.0,,0,0.0,0.0,
пленет,пленет,0,0.0,,0,0.0,0.0,
pravda,pravda,0,0.0,,0,0.0,0.0,
master,master,0,0.0,,0,0.0,0.0,
projektgrim,projektgrim,0,0.0,,0,0.0,0.0,
next,next,0,0.0,,0,0.0,0.0,
225,225,1,0.0,,0,0.0,0.0,
стіні,стіні,0,0.0,,0,0.0,0.0,
r3ich,r3ich,0,0.0,,0,0.0,0.0,
diesel,diesel,0,0.0,,0,0.0,0.0,
straight,straight,0,0.0,,0,0.0,0.0,
boxy,boxy,0,0.0,,0,0.0,0.0,
линкин,линкин,0,0.0,,0,0.0,0.0,
смерті,смерті,0,0.0,,0,0.0,0.0,
duck,duck,0,0.0,,0,0.0,0.0,
mojave,mojave,1,0.0,,0,0.0,0.0,
ellesse,ellesse,0,0.0,,0,0.0,0.0,
mattin,mattin,0,0.0,,0,0.0,0.0,
crye,crye,0,0.0,,0,0.0,0.0,
анорак,анорак,0,0.0,,0,0.0,0.0,
acw,acw,0,0.0,,0,0.0,0.0,
штайнер,штайнер,0,0.0,,0,0.0,0.0,
атб,атб,0,0.0,,0,0.0,0.0,
уродов,урод,0,0.0,,0,0.0,0.0,
замовлення,замовлен,0,0.0,,0,0.0,0.0,
мариуполя,мариупол,0,0.0,,0,0.0,0.0,
god,god,0,0.0,,0,0.0,0.0,
lime,lime,0,0.0,,0,0.0,0.0,
blue,blue,0,0.0,,0,0.0,0.0,
казино,казин,0,0.0,,0,0.0,0.0,
маттино,маттин,0,0.0,,0,0.0,0.0,
пітбуль,пітбул,0,0.0,,0,0.0,0.0,
american,american,0,0.0,,0,0.0,0.0,
пентагон,пентагон,0,0.0,,0,0.0,0.0,
campus,campus,0,0.0,,0,0.0,0.0,
депо,деп,0,0.0,,0,0.0,0.0,
зозо,зоз,0,0.0,,0,0.0,0.0,
yakuza,yakuza,0,0.0,,0,0.0,0.0,
moletom,moletom,0,0.0,,0,0.0,0.0,
ragnarock,ragnarock,0,0.0,,0,0.0,0.0,
лікарня,лікарн,0,0.0,,0,0.0,0.0,
weeknd,weeknd,0,0.0,,0,0.0,0.0,
пацифик,пацифик,0,0.0,,0,0.0,0.0,
джефрі,джефрі,0,0.0,,0,0.0,0.0,
какакула,какакул,0,0.0,,0,0.0,0.0,
забой,заб,0,0.0,,0,0.0,0.0,
винланде,винланд,0,0.0,,0,0.0,0.0,
oversize,oversize,0,0.0,,0,0.0,0.0,
reloud,reloud,0,0.0,,0,0.0,0.0,
метель,метел,0,0.0,,0,0.0,0.0,
undergold,undergold,0,0.0,,0,0.0,0.0,
націоналіста,націоналіст,1,0.0,,0,0.0,0.0,
проспект,проспект,0,0.0,,0,0.0,0.0,
готическом,готическ,0,0.0,,0,0.0,0.0,
industries,industries,0,0.0,,0,0.0,0.0,
carp,carp,0,0.0,,0,0.0,0.0,
дешево,дешев,0,0.0,,0,0.0,0.0,
oth,oth,0,0.0,,0,0.0,0.0,
брейван,брейва,0,0.0,,0,0.0,0.0,
жінок,жінок,0,0.0,,0,0.0,0.0,
унісекс,унісекс,0,0.0,,0,0.0,0.0,
чиноси,чинос,0,0.0,,0,0.0,0.0,
морнінгстар,морнінгстар,0,0.0,,0,0.0,0.0,
краматан,крамата,0,0.0,,0,0.0,0.0,
rex,rex,0,0.0,,0,0.0,0.0,
хащі,хащі,0,0.0,,0,0.0,0.0,
поднятия,поднят,1,0.0,,0,0.0,0.0,
difuzed,difuzed,0,0.0,,0,0.0,0.0,
represent,represent,0,0.0,,0,0.0,0.0,
smash,smash,0,0.0,,0,0.0,0.0,
ремень,ремен,0,0.0,,0,0.0,0.0,
шоп,шоп,1,0.0,,0,0.0,0.0,
finger,finger,0,0.0,,0,0.0,0.0,
лос,лос,0,0.0,,0,0.0,0.0,
hate,hate,0,0.0,,0,0.0,0.0,
cover,cover,0,0.0,,0,0.0,0.0,
біло,біло,0,0.0,,0,0.0,0.0,
kroda,kroda,0,0.0,,0,0.0,0.0,
антисошиал,антисошиа,0,0.0,,0,0.0,0.0,
indoorclo,indoorclo,0,0.0,,0,0.0,0.0,
тобі,тобі,0,0.0,,0,0.0,0.0,
прпрр,прпрр,0,0.0,,0,0.0,0.0,
надписью,надпис,0,0.0,,0,0.0,0.0,
арта,арт,0,0.0,,0,0.0,0.0,
хоккейные,хоккейн,0,0.0,,0,0.0,0.0,
яний,ян,0,0.0,,0,0.0,0.0,
перец,перец,0,0.0,,0,0.0,0.0,
зробити,зробит,0,0.0,,0,0.0,0.0,
jack,jack,0,0.0,,0,0.0,0.0,
кастомная,кастомн,0,0.0,,0,0.0,0.0,
деньги,деньг,0,0.0,,0,0.0,0.0,
польщі,польщі,0,0.0,,0,0.0,0.0,
bor,bor,0,0.0,,0,0.0,0.0,
кумбарос,кумбарос,0,0.0,,0,0.0,0.0,
батальона,батальон,0,0.0,,0,0.0,0.0,
habibi,habibi,0,0.0,,0,0.0,0.0,
broken,broken,0,0.0,,0,0.0,0.0,
шаровари,шаровар,0,0.0,,0,0.0,0.0,
cursed,cursed,1,0.0,,0,0.0,0.0,
калашом,калаш,0,0.0,,0,0.0,0.0,
6pm,6pm,0,0.0,,0,0.0,0.0,
sugar,sugar,0,0.0,,0,0.0,0.0,
гонор,гонор,0,0.0,,0,0.0,0.0,
найн,найн,0,0.0,,0,0.0,0.0,
118,118,0,0.0,,0,0.0,0.0,
niki,niki,0,0.0,,0,0.0,0.0,
етак,етак,0,0.0,,0,0.0,0.0,
подростка,подростк,0,0.0,,0,0.0,0.0,
impact,impact,0,0.0,,0,0.0,0.0,
зудак,зудак,0,0.0,,0,0.0,0.0,
гвер,гвер,0,0.0,,0,0.0,0.0,
прапорт,прапорт,0,0.0,,0,0.0,0.0,
sternenko,sternenko,0,0.0,,0,0.0,0.0,
нефорская,нефорск,1,0.0,,0,0.0,0.0,
asap,asap,0,0.0,,0,0.0,0.0,
змеиный,змеин,0,0.0,,0,0.0,0.0,
трехнитка,трехнитк,0,0.0,,0,0.0,0.0,
ідеї,ідеї,0,0.0,,0,0.0,0.0,
аанг,аанг,0,0.0,,0,0.0,0.0,
фрірен,фрірен,0,0.0,,0,0.0,0.0,
фаворіт,фаворіт,0,0.0,,0,0.0,0.0,
marks,marks,0,0.0,,0,0.0,0.0,
бочки,бочк,0,0.0,,0,0.0,0.0,
аргентини,аргентин,0,0.0,,0,0.0,0.0,
phobia,phobia,0,0.0,,0,0.0,0.0,
капюшон,капюшон,0,0.0,,0,0.0,0.0,
береты,берет,0,0.0,,0,0.0,0.0,
kyiv,kyiv,0,0.0,,0,0.0,0.0,
svaston,svaston,0,0.0,,0,0.0,0.0,
mort,mort,0,0.0,,0,0.0,0.0,
хасл,хасл,0,0.0,,0,0.0,0.0,
hard,hard,0,0.0,,0,0.0,0.0,
прарп,прарп,0,0.0,,0,0.0,0.0,
мтак,мтак,0,0.0,,0,0.0,0.0,
top,top,0,0.0,,0,0.0,0.0,
behemoth,behemoth,0,0.0,,0,0.0,0.0,
двіж,двіж,0,0.0,,0,0.0,0.0,
буревій,буреві,0,0.0,,0,0.0,0.0,
germany,germany,0,0.0,,0,0.0,0.0,
мейсон,мейсон,0,0.0,,0,0.0,0.0,
афликшен,афликш,0,0.0,,0,0.0,0.0,
killers,killers,0,0.0,,0,0.0,0.0,
long,long,0,0.0,,0,0.0,0.0,
контур,контур,0,0.0,,0,0.0,0.0,
are,are,0,0.0,,0,0.0,0.0,
roks,roks,0,0.0,,0,0.0,0.0,
речі,речі,0,0.0,,0,0.0,0.0,
халики,халик,0,0.0,,0,0.0,0.0,
dip,dip,0,0.0,,0,0.0,0.0,
абоамс,абоамс,0,0.0,,0,0.0,0.0,
tirex,tirex,0,0.0,,0,0.0,0.0,
камуфляжні,камуфляжні,0,0.0,,0,0.0,0.0,
dobermans,dobermans,2,0.0,,0,0.0,0.0,
мортал,морта,0,0.0,,0,0.0,0.0,
uniqlo,uniqlo,0,0.0,,0,0.0,0.0,
надіі,надіі,0,0.0,,0,0.0,0.0,
олдскул,олдскул,0,0.0,,0,0.0,0.0,
eminem,eminem,0,0.0,,0,0.0,0.0,
байкерская,байкерск,0,0.0,,0,0.0,0.0,
скеля,скел,0,0.0,,0,0.0,0.0,
arid,arid,0,0.0,,0,0.0,0.0,
фотодрук,фотодрук,0,0.0,,0,0.0,0.0,
tezenis,tezenis,0,0.0,,0,0.0,0.0,
кенгурушка,кенгурушк,0,0.0,,0,0.0,0.0,
дель,дел,0,0.0,,0,0.0,0.0,
тематика,тематик,1,0.0,,0,0.0,0.0,
шмотки,шмотк,0,0.0,,0,0.0,0.0,
camiseta,camiseta,0,0.0,,0,0.0,0.0,
репортер,репортер,0,0.0,,0,0.0,0.0,
cozzmo,cozzmo,1,0.0,,0,0.0,0.0,
олімпійка,олімпійк,0,0.0,,0,0.0,0.0,
женек,женек,0,0.0,,0,0.0,0.0,
олімпік,олімпік,0,0.0,,0,0.0,0.0,
небес,небес,0,0.0,,0,0.0,0.0,
цех,цех,0,0.0,,0,0.0,0.0,
jones,jones,0,0.0,,0,0.0,0.0,
noire,noire,0,0.0,,0,0.0,0.0,
ізюм,ізюм,0,0.0,,0,0.0,0.0,
свитшот,свитшот,1,0.0,,0,0.0,0.0,
balcony,balcony,0,0.0,,0,0.0,0.0,
патагонія,патагоні,0,0.0,,0,0.0,0.0,
nero,nero,0,0.0,,0,0.0,0.0,
паліндром,паліндр,0,0.0,,0,0.0,0.0,
kriogor,kriogor,0,0.0,,0,0.0,0.0,
ихтиандр,ихтиандр,0,0.0,,0,0.0,0.0,
champion,champion,0,0.0,,0,0.0,0.0,
stuff,stuff,0,0.0,,0,0.0,0.0,
potasovka,potasovka,2,0.0,,0,0.0,0.0,
щоб,щоб,0,0.0,,0,0.0,0.0,
trust,trust,1,0.0,,0,0.0,0.0,
pantera,pantera,0,0.0,,0,0.0,0.0,
пенетраторов,пенетратор,0,0.0,,0,0.0,0.0,
фоп,фоп,0,0.0,,0,0.0,0.0,
страдивариус,страдивариус,0,0.0,,0,0.0,0.0,
кикбоксинг,кикбоксинг,0,0.0,,0,0.0,0.0,
дронщиків,дронщиків,0,0.0,,0,0.0,0.0,
4308,4308,0,0.0,,0,0.0,0.0,
respublika,respublika,0,0.0,,0,0.0,0.0,
країн,країн,0,0.0,,0,0.0,0.0,
manufactura,manufactura,0,0.0,,0,0.0,0.0,
літопис,літопис,0,0.0,,0,0.0,0.0,
dartill,dartill,0,0.0,,0,0.0,0.0,
ghostemane,ghostemane,0,0.0,,0,0.0,0.0,
віршем,віршем,1,0.0,,0,0.0,0.0,
жизнь,жизн,0,0.0,,0,0.0,0.0,
підставка,підставк,0,0.0,,0,0.0,0.0,
беги,бег,0,0.0,,0,0.0,0.0,
psdinfo,psdinfo,0,0.0,,0,0.0,0.0,
taktikvvv,taktikvvv,0,0.0,,0,0.0,0.0,
много,мног,0,0.0,,0,0.0,0.0,
monoclo,monoclo,0,0.0,,0,0.0,0.0,
fpv,fpv,0,0.0,,0,0.0,0.0,
літні,літні,0,0.0,,0,0.0,0.0,
бам,бам,0,0.0,,0,0.0,0.0,
450,450,0,0.0,,0,0.0,0.0,
perdition,perdition,0,0.0,,0,0.0,0.0,
альт,альт,0,0.0,,0,0.0,0.0,
веар,веар,0,0.0,,0,0.0,0.0,
штандарт,штандарт,0,0.0,,0,0.0,0.0,
булава,булав,0,0.0,,0,0.0,0.0,
панно,пан,0,0.0,,0,0.0,0.0,
титанов,титан,0,0.0,,0,0.0,0.0,
otricala,otricala,0,0.0,,0,0.0,0.0,
копо,коп,0,0.0,,0,0.0,0.0,
nirvana,nirvana,0,0.0,,0,0.0,0.0,
япония,япон,0,0.0,,0,0.0,0.0,
постер,постер,0,0.0,,0,0.0,0.0,
худм,худм,0,0.0,,0,0.0,0.0,
бригадир,бригадир,0,0.0,,0,0.0,0.0,
gen,gen,0,0.0,,0,0.0,0.0,
пісюнами,пісюн,0,0.0,,0,0.0,0.0,
грозном,грозн,0,0.0,,0,0.0,0.0,
gepur,gepur,0,0.0,,0,0.0,0.0,
vidro,vidro,0,0.0,,0,0.0,0.0,
рамка,рамк,0,0.0,,0,0.0,0.0,
бундесвер,бундесвер,0,0.0,,0,0.0,0.0,
кентпакет,кентпакет,0,0.0,,0,0.0,0.0,
держатель,держател,0,0.0,,0,0.0,0.0,
полевой,полев,0,0.0,,0,0.0,0.0,
барменов,бармен,0,0.0,,0,0.0,0.0,
fz0809,fz0809,0,0.0,,0,0.0,0.0,
короткі,короткі,0,0.0,,0,0.0,0.0,
сонь,сон,0,0.0,,0,0.0,0.0,
балахон,балахон,0,0.0,,0,0.0,0.0,
дурнєв,дурнєв,0,0.0,,0,0.0,0.0,
пиратский,пиратск,0,0.0,,0,0.0,0.0,
мілітарний,мілітарн,0,0.0,,0,0.0,0.0,
каргова,каргов,0,0.0,,0,0.0,0.0,
жіночк,жіночк,0,0.0,,0,0.0,0.0,
бібліотека,бібліотек,0,0.0,,0,0.0,0.0,
hysteric,hysteric,0,0.0,,0,0.0,0.0,
прапорів,прапорів,0,0.0,,0,0.0,0.0,
аркейн,аркейн,0,0.0,,0,0.0,0.0,
хелікон,хелікон,0,0.0,,0,0.0,0.0,
героя,геро,0,0.0,,0,0.0,0.0,
руник,руник,0,0.0,,0,0.0,0.0,
синяя,син,0,0.0,,0,0.0,0.0,
тайм,тайм,0,0.0,,0,0.0,0.0,
konossoo,konossoo,0,0.0,,0,0.0,0.0,
ветеранський,ветеранськ,0,0.0,,0,0.0,0.0,
телескопический,телескопическ,0,0.0,,0,0.0,0.0,
майорить,майор,0,0.0,,0,0.0,0.0,
social,social,0,0.0,,0,0.0,0.0,
дахабраха,дахабрах,0,0.0,,0,0.0,0.0,
крепеж,крепеж,1,0.0,,0,0.0,0.0,
лелека,лелек,0,0.0,,0,0.0,0.0,
урбан,урба,2,0.0,,0,0.0,0.0,
топорами,топор,0,0.0,,0,0.0,0.0,
vans,vans,0,0.0,,0,0.0,0.0,
depo,depo,0,0.0,,0,0.0,0.0,
pacific,pacific,0,0.0,,0,0.0,0.0,
wanderlust,wanderlust,0,0.0,,0,0.0,0.0,
михаил,миха,0,0.0,,0,0.0,0.0,
серебрянський,серебрянськ,0,0.0,,0,0.0,0.0,
сппокій,сппокі,0,0.0,,0,0.0,0.0,
донецька,донецьк,1,0.0,,0,0.0,0.0,
незалежності,незалежності,0,0.0,,0,0.0,0.0,
одежда,одежд,0,0.0,,0,0.0,0.0,
energy,energy,0,0.0,,0,0.0,0.0,
гесс,гесс,0,0.0,,0,0.0,0.0,
rusty,rusty,0,0.0,,0,0.0,0.0,
стильне,стильн,0,0.0,,0,0.0,0.0,
напапири,напапир,0,0.0,,0,0.0,0.0,
koszulka,koszulka,0,0.0,,0,0.0,0.0,
підрозділів,підрозділів,0,0.0,,0,0.0,0.0,
батнік,батнік,0,0.0,,0,0.0,0.0,
йоркер,йоркер,0,0.0,,0,0.0,0.0,
инопланетянином,инопланетянин,0,0.0,,0,0.0,0.0,
матино,матин,0,0.0,,0,0.0,0.0,
pant,pant,0,0.0,,0,0.0,0.0,
корабль,корабл,0,0.0,,0,0.0,0.0,
unlike,unlike,0,0.0,,0,0.0,0.0,
azov,azov,0,0.0,,0,0.0,0.0,
всіх,всіх,0,0.0,,0,0.0,0.0,
howarstudio,howarstudio,0,0.0,,0,0.0,0.0,
goldi,goldi,0,0.0,,0,0.0,0.0,
псих,псих,0,0.0,,0,0.0,0.0,
левик,левик,0,0.0,,0,0.0,0.0,
живописью,живопис,0,0.0,,0,0.0,0.0,
режим,реж,0,0.0,,0,0.0,0.0,
берцы,берц,0,0.0,,0,0.0,0.0,
каталог,каталог,0,0.0,,0,0.0,0.0,
вороном,ворон,0,0.0,,0,0.0,0.0,
maverick,maverick,0,0.0,,0,0.0,0.0,
down,down,0,0.0,,0,0.0,0.0,
бренделемент,бренделемент,0,0.0,,0,0.0,0.0,
arcane,arcane,0,0.0,,0,0.0,0.0,
тас,тас,0,0.0,,0,0.0,0.0,
наколенниками,наколенник,0,0.0,,0,0.0,0.0,
valefar,valefar,0,0.0,,0,0.0,0.0,
heroldmaster,heroldmaster,0,0.0,,0,0.0,0.0,
герман,герма,0,0.0,,0,0.0,0.0,
made,made,0,0.0,,0,0.0,0.0,
ктулху,ктулх,0,0.0,,0,0.0,0.0,
новая,нов,0,0.0,,0,0.0,0.0,
айрон,айрон,0,0.0,,0,0.0,0.0,
коргва,коргв,6,0.0,,0,0.0,0.0,
skateboarding,skateboarding,0,0.0,,0,0.0,0.0,
cat,cat,0,0.0,,0,0.0,0.0,
пенсіонер,пенсіонер,0,0.0,,0,0.0,0.0,
skull,skull,0,0.0,,0,0.0,0.0,
живи,жив,0,0.0,,0,0.0,0.0,
valentine,valentine,0,0.0,,0,0.0,0.0,
huppari,huppari,0,0.0,,0,0.0,0.0,
fear,fear,0,0.0,,0,0.0,0.0,
ripndip,ripndip,0,0.0,,0,0.0,0.0,
создать,созда,0,0.0,,0,0.0,0.0,
chilli,chilli,0,0.0,,0,0.0,0.0,
фліска,фліска,0,0.0,,0,0.0,0.0,
skyfall,skyfall,0,0.0,,0,0.0,0.0,
вдв,вдв,0,0.0,,0,0.0,0.0,
худді,худді,0,0.0,,0,0.0,0.0,
служба,служб,0,0.0,,0,0.0,0.0,
данії,данії,0,0.0,,0,0.0,0.0,
gletcher,gletcher,0,0.0,,0,0.0,0.0,
донбаса,донбас,0,0.0,,0,0.0,0.0,
vatoz,vatoz,0,0.0,,0,0.0,0.0,
еверфокс,еверфокс,0,0.0,,0,0.0,0.0,
двунитка,двунитк,0,0.0,,0,0.0,0.0,
черепом,череп,1,0.0,,0,0.0,0.0,
старбері,старбері,0,0.0,,0,0.0,0.0,
чорних,чорн,1,0.0,,0,0.0,0.0,
сіксевен,сіксев,0,0.0,,0,0.0,0.0,
дівчини,дівчин,0,0.0,,0,0.0,0.0,
флісі,флісі,2,0.0,,0,0.0,0.0,
khartiia,khartiia,0,0.0,,0,0.0,0.0,
кропп,кропп,1,0.0,,0,0.0,0.0,
укороченная,укорочен,0,0.0,,0,0.0,0.0,
nash,nash,0,0.0,,0,0.0,0.0,
ветровка,ветровк,0,0.0,,0,0.0,0.0,
lights,lights,0,0.0,,0,0.0,0.0,
зелений,зелен,0,0.0,,0,0.0,0.0,
інженер,інженер,0,0.0,,0,0.0,0.0,
зіпкі,зіпкі,0,0.0,,0,0.0,0.0,
шоб,шоб,0,0.0,,0,0.0,0.0,
никова,ников,0,0.0,,0,0.0,0.0,
lakotika,lakotika,0,0.0,,0,0.0,0.0,
vicunya,vicunya,0,0.0,,0,0.0,0.0,
сошиал,сошиа,0,0.0,,0,0.0,0.0,
останній,останні,0,0.0,,0,0.0,0.0,
brave,brave,0,0.0,,0,0.0,0.0,
pegador,pegador,0,0.0,,0,0.0,0.0,
блискавці,блискавці,3,0.0,,0,0.0,0.0,
цветочек,цветочек,0,0.0,,0,0.0,0.0,
факто,факт,0,0.0,,0,0.0,0.0,
jolybell,jolybell,0,0.0,,0,0.0,0.0,
нгу,нгу,0,0.0,,0,0.0,0.0,
стонік,стонік,0,0.0,,0,0.0,0.0,
натуральну,натуральн,0,0.0,,0,0.0,0.0,
sportano,sportano,0,0.0,,0,0.0,0.0,
blessed,blessed,0,0.0,,0,0.0,0.0,
дроном,дрон,3,0.0,,0,0.0,0.0,
саймона,саймон,0,0.0,,0,0.0,0.0,
sixtyninr,sixtyninr,0,0.0,,0,0.0,0.0,
стар,стар,0,0.0,,0,0.0,0.0,
русофобія,русофобі,0,0.0,,0,0.0,0.0,
soad,soad,0,0.0,,0,0.0,0.0,
пирнай,пирна,0,0.0,,0,0.0,0.0,
статуетка,статуетк,0,0.0,,0,0.0,0.0,
дивизион,дивизион,0,0.0,,0,0.0,0.0,
svynosobacha,svynosobacha,0,0.0,,0,0.0,0.0,
barricade,barricade,0,0.0,,0,0.0,0.0,
карабин,карабин,0,0.0,,0,0.0,0.0,
dsbm,dsbm,0,0.0,,0,0.0,0.0,
иисусом,иисус,0,0.0,,0,0.0,0.0,
детей,дет,0,0.0,,0,0.0,0.0,
игнат,игнат,0,0.0,,0,0.0,0.0,
виробництва,виробництв,0,0.0,,0,0.0,0.0,
uglycool,uglycool,0,0.0,,0,0.0,0.0,
carda,carda,0,0.0,,0,0.0,0.0,
баленсіага,баленсіаг,0,0.0,,0,0.0,0.0,
sick,sick,0,0.0,,0,0.0,0.0,
батники,батник,0,0.0,,0,0.0,0.0,
лорен,лор,0,0.0,,0,0.0,0.0,
solfal,solfal,0,0.0,,0,0.0,0.0,
красивый,красив,0,0.0,,0,0.0,0.0,
ахілес,ахілес,0,0.0,,0,0.0,0.0,
опиум,опиум,0,0.0,,0,0.0,0.0,
face,face,0,0.0,,0,0.0,0.0,
riperia,riperia,0,0.0,,0,0.0,0.0,
sixzero,sixzero,0,0.0,,0,0.0,0.0,
базові,базові,0,0.0,,0,0.0,0.0,
alchevsque,alchevsque,0,0.0,,0,0.0,0.0,
reshat,reshat,0,0.0,,0,0.0,0.0,
kordora,kordora,0,0.0,,0,0.0,0.0,
медведем,медвед,0,0.0,,0,0.0,0.0,
страшная,страшн,0,0.0,,0,0.0,0.0,
silwear,silwear,0,0.0,,0,0.0,0.0,
паоцай,паоца,0,0.0,,0,0.0,0.0,
ріот,ріот,1,0.0,,0,0.0,0.0,
tec,tec,0,0.0,,0,0.0,0.0,
пірацький,пірацьк,0,0.0,,0,0.0,0.0,
реперами,репер,0,0.0,,0,0.0,0.0,
алфьоров,алфьор,1,0.0,,0,0.0,0.0,
2rbina,2rbina,0,0.0,,0,0.0,0.0,
троєщина,троєщин,0,0.0,,0,0.0,0.0,
powerwolf,powerwolf,0,0.0,,0,0.0,0.0,
souvenir,souvenir,0,0.0,,0,0.0,0.0,
scorpions,scorpions,0,0.0,,0,0.0,0.0,
мілава,мілав,0,0.0,,0,0.0,0.0,
кроссовки,кроссовк,0,0.0,,0,0.0,0.0,
фзм,фзм,0,0.0,,0,0.0,0.0,
зниклих,зникл,0,0.0,,0,0.0,0.0,
френдли,френдл,0,0.0,,0,0.0,0.0,
printed,printed,0,0.0,,0,0.0,0.0,
спортмастер,спортмастер,0,0.0,,0,0.0,0.0,
europa,europa,0,0.0,,0,0.0,0.0,
web,web,0,0.0,,0,0.0,0.0,
рятівника,рятівник,0,0.0,,0,0.0,0.0,
гуарма,гуарм,0,0.0,,0,0.0,0.0,
клост,клост,0,0.0,,0,0.0,0.0,
gothicana,gothicana,0,0.0,,0,0.0,0.0,
mariupol,mariupol,0,0.0,,0,0.0,0.0,
дота,дот,0,0.0,,0,0.0,0.0,
военная,воен,1,0.0,,0,0.0,0.0,
инсайд,инсайд,0,0.0,,0,0.0,0.0,
під,під,0,0.0,,0,0.0,0.0,
монтана,монта,0,0.0,,0,0.0,0.0,
sons,sons,0,0.0,,0,0.0,0.0,
pappahapa,pappahapa,0,0.0,,0,0.0,0.0,
spiderman,spiderman,0,0.0,,0,0.0,0.0,
