date,product_id,product_title,l1,clicks,cost,conversions
2026-07-30,gla_33238,"Прапор ""Прогноз погоди: град""",прапори,1,0.96,0.0
2026-07-30,gla_32993,"Прапор ""Лелека""",прапори,1,6.43,0.0
2026-07-30,gla_33226,"Прапор ""Вампір""",прапори,1,3.9,0.0
2026-07-30,gla_28381,"Прапор ""Одного разу під Запоріжжям""",прапори,3,63.74,0.0
2026-07-30,gla_32244,Штани жіночі спортивні широкі,sale,2,9.98,0.0
2026-07-30,gla_33568,"Прапор ""Грім і сталь""",прапори,1,5.92,0.0
2026-07-30,gla_32079,Зіп-худі unisex “Welcome to hell”,sale,1,5.06,0.0
2026-07-30,gla_28559,"Футболка ""База""",sale,1,9.07,0.0
2026-07-30,gla_33476,"Прапор ""В етері""",прапори,2,28.62,0.0
2026-07-30,gla_32075,Зіп-худі unisex “Warrior”,sale,1,4.88,0.0
2026-07-30,gla_32247,Штани жіночі спортивні широкі,sale,3,19.76,0.0
2026-07-30,gla_30743,"Прапор ""Штурмовики""",прапори,1,1.21,0.0
2026-07-30,gla_32265,Зіп-худі unisex “Tarot”,sale,2,10.03,0.0
2026-07-30,gla_28395,"Прапор ""ДСНС""",прапори,1,3.55,0.0
2026-07-30,gla_28558,"Футболка ""База""",sale,3,52.6,0.0
2026-07-30,gla_32109,Зіп-худі unisex “Azazel”,sale,2,6.15,0.0
2026-07-30,gla_32266,Зіп-худі unisex “Tarot”,sale,2,5.25,0.0
2026-07-30,gla_32200,"Футболка unisex ""Вампір""",sale,1,10.29,0.0
2026-07-30,gla_32258,Зіп-худі unisex “Welcome to hell”,sale,1,1.9,0.0
2026-07-30,gla_32259,Зіп-худі unisex “Welcome to hell”,sale,1,4.01,0.0
2026-07-30,gla_32214,Світшот чоловічий “Welcome to hell”,чоловічий одяг,1,6.88,0.0
2026-07-30,gla_32245,Штани жіночі спортивні широкі,sale,2,29.33,0.0
2026-07-30,gla_33193,"Прапор ""Кулеметник""",прапори,1,2.14,0.0
2026-07-30,gla_32181,Футболка unisex “Garden of Bones”,чоловічий одяг,1,23.5,0.0
2026-07-30,gla_33450,"Прапор ""Згідно з наказом""",прапори,7,141.01,0.0
2026-07-30,gla_28383,"Прапор ""Одного разу під Херсоном""",прапори,1,4.29,0.0
2026-07-30,gla_33241,"Прапор ""Маршрутка""",прапори,1,1.91,0.0
2026-07-30,gla_32256,Зіп-худі unisex “Welcome to hell”,sale,3,34.54,0.0
2026-07-30,gla_27995,"Прапор ""Воїн в полі""",прапори,1,1.84,0.0
2026-07-30,gla_28156,"Прапор ""Місцевий""",прапори,1,0.99,0.0
2026-07-30,gla_32250,Шорти жіночі спортивні укорочені,sale,1,9.64,0.0
2026-07-30,gla_32108,Зіп-худі unisex “Azazel”,sale,1,10.34,0.0
2026-07-31,gla_32073,Зіп-худі unisex “Warrior”,sale,1,9.15,0.0
2026-07-31,gla_32308,Футболка unisex “Welcome to hell”,sale,1,2.68,0.0
2026-07-31,gla_32257,Зіп-худі unisex “Welcome to hell”,sale,1,5.51,0.0
2026-07-31,gla_32303,Футболка unisex “Azazel”,sale,1,11.31,0.0
2026-07-31,gla_28560,"Футболка ""База""",sale,6,71.01,0.0
2026-07-31,gla_32199,"Футболка unisex ""Вампір""",sale,1,11.08,0.0
2026-07-31,gla_32051,Штани чоловічі спортивні широкі,sale,7,53.1,0.0
2026-07-31,gla_28002,"Прапор ""Дрони ведуть""",прапори,1,89.61,0.0
2026-07-31,gla_32267,Зіп-худі unisex “Tarot”,sale,1,1.87,0.0
2026-07-31,gla_32107,Зіп-худі unisex “Azazel”,sale,1,7.93,0.0
2026-07-31,gla_30321,"Прапор ""Інструктор""",прапори,2,1.62,0.0
2026-07-31,gla_32324,Футболка unisex “Tarot”,sale,2,11.93,0.0
2026-07-31,gla_32134,Футболка unisex “Warrior”,sale,1,3.72,0.0
2026-07-31,gla_32179,Футболка unisex “Garden of Bones”,чоловічий одяг,2,12.52,0.0
2026-07-31,gla_32201,"Футболка unisex ""Вампір""",sale,1,22.06,0.0
2026-07-31,gla_32052,Штани чоловічі спортивні широкі,sale,9,58.38,0.0
2026-07-31,gla_32053,Штани чоловічі спортивні широкі,sale,4,26.67,0.0
2026-07-31,gla_32309,Футболка unisex “Welcome to hell”,sale,1,5.67,0.0
2026-07-31,gla_27983,"Прапор ""П*зда п*дарам""",прапори,1,10.24,0.0
2026-07-31,gla_32260,Зіп-худі unisex “Welcome to hell”,sale,3,30.86,0.0
2026-07-31,gla_32140,Футболка unisex “Azazel”,sale,1,6.23,0.0
2026-07-31,gla_32263,Зіп-худі unisex “Tarot”,sale,1,4.44,0.0
2026-07-31,gla_33184,"Прапор ""На нулі""",прапори,1,5.97,0.0
2026-07-31,gla_32130,Футболка unisex “Warrior”,чоловічий одяг,2,9.73,0.0
2026-07-31,gla_32054,Штани чоловічі спортивні широкі,sale,2,46.38,0.0
2026-07-31,gla_32274,Зіп-худі unisex “Garden of Bones”,жіночий одяг,1,57.97,0.0
2026-07-31,gla_32304,Футболка unisex “Azazel”,sale,1,4.33,0.0
2026-07-31,gla_28187,"Прапор ""FPV пілот""",прапори,1,1.2,0.0
2026-07-31,gla_28381,"Прапор ""Одного разу під Запоріжжям""",прапори,1,9.06,0.0
2026-07-31,gla_32244,Штани жіночі спортивні широкі,sale,5,40.41,0.0
2026-07-31,gla_28559,"Футболка ""База""",sale,8,54.98,0.0
2026-07-31,gla_32264,Зіп-худі unisex “Tarot”,sale,2,2.89,0.0
2026-07-31,gla_28287,"Прапор ""Між пеклом і домом""",прапори,1,3.29,0.0
2026-07-31,gla_33476,"Прапор ""В етері""",прапори,1,21.22,0.0
2026-07-31,gla_32774,"Футболка unisex ""Вампір""",sale,1,8.34,0.0
2026-07-31,gla_32247,Штани жіночі спортивні широкі,sale,2,14.97,0.0
2026-07-31,gla_30743,"Прапор ""Штурмовики""",прапори,2,2.4,0.0
2026-07-31,gla_32265,Зіп-худі unisex “Tarot”,sale,1,3.59,0.0
2026-07-31,gla_28395,"Прапор ""ДСНС""",прапори,1,4.19,0.0
2026-07-31,gla_28558,"Футболка ""База""",sale,2,11.62,0.0
2026-07-31,gla_32109,Зіп-худі unisex “Azazel”,sale,1,3.81,0.0
2026-07-31,gla_32200,"Футболка unisex ""Вампір""",sale,1,3.95,0.0
2026-07-31,gla_32258,Зіп-худі unisex “Welcome to hell”,sale,1,8.31,0.0
2026-07-31,gla_32149,Футболка unisex “Azazel”,чоловічий одяг,1,14.48,0.0
2026-07-31,gla_32103,Зіп-худі unisex “Arch of the Underworld”,чоловічий одяг,1,45.96,0.0
2026-07-31,gla_28144,"Прапор ""Механік""",прапори,1,18.85,0.0
2026-07-31,gla_30717,"Прапор ""Битва за життя""",прапори,1,6.16,0.0
2026-07-31,gla_32245,Штани жіночі спортивні широкі,sale,1,2.09,0.0
2026-07-31,gla_33232,"Прапор ""Знайомство з пісюном""",прапори,1,38.12,0.0
2026-07-31,gla_33450,"Прапор ""Згідно з наказом""",прапори,8,94.23,0.0
2026-07-31,gla_28008,"Прапор ""Донецьк""",прапори,2,90.96,0.0
2026-07-31,gla_28259,"Прапор ""Водій""",прапори,2,9.18,0.0
2026-07-31,gla_28383,"Прапор ""Одного разу під Херсоном""",прапори,1,5.41,0.0
2026-07-31,gla_32256,Зіп-худі unisex “Welcome to hell”,sale,1,2.94,0.0
2026-07-31,gla_32133,Футболка unisex “Warrior”,sale,1,10.99,0.0
2026-07-31,gla_30309,"Прапор ""Армійська Авіація""",прапори,1,18.06,0.0
2026-07-31,gla_32108,Зіп-худі unisex “Azazel”,sale,1,12.59,0.0
2026-08-01,gla_30751,"Прапор ""Камікадзе""",прапори,1,34.29,1.0
2026-08-01,gla_32257,Зіп-худі unisex “Welcome to hell”,sale,2,18.83,0.0
2026-08-01,gla_32303,Футболка unisex “Azazel”,жіночий одяг,1,14.84,0.0
2026-08-01,gla_28057,"Прапор ""Медик""",прапори,1,2.42,0.0
2026-08-01,gla_28560,"Футболка ""База""",чоловічий одяг,2,22.09,0.0
2026-08-01,gla_32199,"Футболка unisex ""Вампір""",sale,2,18.76,0.0
2026-08-01,gla_32051,Штани чоловічі спортивні широкі,новинки,4,64.1,0.0
2026-08-01,gla_32210,Світшот чоловічий “Warrior”,новинки,1,19.35,0.0
2026-08-01,gla_28050,"Прапор ""Тінь перемоги""",прапори,1,9.39,0.0
2026-08-01,gla_30738,"Прапор ""Інженер""",прапори,2,2.93,0.0
2026-08-01,gla_33517,"Прапор ""Перехоплювач""",прапори,1,11.2,0.0
2026-08-01,gla_32078,Зіп-худі unisex “Welcome to hell”,sale,1,3.2,0.0
2026-08-01,gla_32134,Футболка unisex “Warrior”,чоловічий одяг,2,57.25,0.0
2026-08-01,gla_32179,Футболка unisex “Garden of Bones”,новинки,2,15.81,0.0
2026-08-01,gla_32201,"Футболка unisex ""Вампір""",sale,1,3.76,0.0
2026-08-01,gla_32052,Штани чоловічі спортивні широкі,новинки,4,63.34,0.0
2026-08-01,gla_32053,Штани чоловічі спортивні широкі,новинки,1,17.72,0.0
2026-08-01,gla_32246,Штани жіночі спортивні широкі,sale,1,11.64,0.0
2026-08-01,gla_27983,"Прапор ""П*зда п*дарам""",прапори,2,71.19,0.0
2026-08-01,gla_33199,"Прапор ""Мінометники""",прапори,1,2.48,0.0
2026-08-01,gla_32260,Зіп-худі unisex “Welcome to hell”,sale,1,7.61,0.0
2026-08-01,gla_32263,Зіп-худі unisex “Tarot”,sale,3,12.05,0.0
2026-08-01,gla_32195,"Футболка unisex ""Вампір""",чоловічий одяг,1,10.91,0.0
2026-08-01,gla_33184,"Прапор ""На нулі""",прапори,1,7.97,0.0
2026-08-01,gla_28083,"Прапор ""333""",sale,1,17.67,0.0
2026-08-01,gla_32054,Штани чоловічі спортивні широкі,новинки,4,42.15,0.0
2026-08-01,gla_32993,"Прапор ""Лелека""",прапори,1,0.03,0.0
2026-08-01,gla_32074,Зіп-худі unisex “Warrior”,sale,1,2.68,0.0
2026-08-01,gla_32074,Зіп-худі unisex “Warrior”,чоловічий одяг,1,10.4,0.0
2026-08-01,gla_32180,Футболка unisex “Garden of Bones”,новинки,1,8.87,0.0
2026-08-01,gla_33226,"Прапор ""Вампір""",прапори,2,13.71,0.0
2026-08-01,gla_30664,"Прапор ""Дорога на схід""",прапори,1,16.21,0.0
2026-08-01,gla_32274,Зіп-худі unisex “Garden of Bones”,sale,2,5.13,0.0
2026-08-01,gla_28209,"Прапор ""Тиша""",прапори,2,121.24,0.0
2026-08-01,gla_28187,"Прапор ""FPV пілот""",прапори,2,37.1,0.0
2026-08-01,gla_28381,"Прапор ""Одного разу під Запоріжжям""",прапори,2,48.83,0.0
2026-08-01,gla_28559,"Футболка ""База""",чоловічий одяг,2,11.72,0.0
2026-08-01,gla_33510,"Прапор ""На виїзд""",прапори,1,9.26,0.0
2026-08-01,gla_32264,Зіп-худі unisex “Tarot”,sale,1,0.88,0.0
2026-08-01,gla_28287,"Прапор ""Між пеклом і домом""",прапори,2,13.07,0.0
2026-08-01,gla_28285,"Прапор ""Незламні""",прапори,3,33.05,0.0
2026-08-01,gla_32774,"Футболка unisex ""Вампір""",жіночий одяг,1,14.19,0.0
2026-08-01,gla_32247,Штани жіночі спортивні широкі,жіночий одяг,1,6.08,0.0
2026-08-01,gla_30743,"Прапор ""Штурмовики""",прапори,1,3.02,0.0
2026-08-01,gla_32265,Зіп-худі unisex “Tarot”,sale,1,9.04,0.0
2026-08-01,gla_28375,"Прапор ""Одного разу під Харковом""",прапори,3,76.02,0.0
2026-08-01,gla_28395,"Прапор ""ДСНС""",sale,2,9.81,0.0
2026-08-01,gla_28558,"Футболка ""База""",чоловічий одяг,4,15.66,0.0
2026-08-01,gla_32109,Зіп-худі unisex “Azazel”,чоловічий одяг,1,4.43,0.0
2026-08-01,gla_32266,Зіп-худі unisex “Tarot”,sale,2,7.86,0.0
2026-08-01,gla_32200,"Футболка unisex ""Вампір""",sale,2,21.55,0.0
2026-08-01,gla_28144,"Прапор ""Механік""",прапори,2,15.24,0.0
2026-08-01,gla_32181,Футболка unisex “Garden of Bones”,новинки,1,3.63,0.0
2026-08-01,gla_33450,"Прапор ""Згідно з наказом""",прапори,2,33.75,0.0
2026-08-01,gla_28008,"Прапор ""Донецьк""",прапори,2,11.4,0.0
2026-08-01,gla_28259,"Прапор ""Водій""",прапори,2,9.04,0.0
2026-08-01,gla_30710,"Прапор ""Баба Яга""",прапори,2,8.54,0.0
2026-08-01,gla_32270,Зіп-худі unisex “Garden of Bones”,жіночий одяг,1,2.92,0.0
2026-08-01,gla_28383,"Прапор ""Одного разу під Херсоном""",прапори,1,24.7,0.0
2026-08-01,gla_32154,Футболка unisex “Welcome to hell”,новинки,1,6.36,0.0
2026-08-01,gla_32783,"Футболка unisex ""Вампір""",жіночий одяг,1,10.25,0.0
2026-08-01,gla_32251,Шорти жіночі спортивні укорочені,sale,2,3.43,0.0
2026-08-01,gla_32191,Футболка unisex “Arch of the Underworld”,sale,1,7.15,0.0
2026-08-01,gla_33182,"Прапор ""Гроза району""",прапори,1,10.7,0.0
2026-08-01,gla_32108,Зіп-худі unisex “Azazel”,чоловічий одяг,3,29.94,0.0
2026-08-02,gla_32308,Футболка unisex “Welcome to hell”,жіночий одяг,1,2.01,0.0
2026-08-02,gla_32257,Зіп-худі unisex “Welcome to hell”,sale,4,19.22,0.0
2026-08-02,gla_28057,"Прапор ""Медик""",прапори,1,4.63,0.0
2026-08-02,gla_28560,"Футболка ""База""",чоловічий одяг,4,6.45,0.0
2026-08-02,gla_32051,Штани чоловічі спортивні широкі,новинки,8,293.65,2.0
2026-08-02,gla_28207,"Прапор ""Мелодія смерті""",прапори,1,64.27,0.0
2026-08-02,gla_30321,"Прапор ""Інструктор""",прапори,2,7.24,0.0
2026-08-02,gla_28050,"Прапор ""Тінь перемоги""",sale,3,51.88,0.0
2026-08-02,gla_28225,"Прапор ""Привиди вогню""",прапори,1,11.0,0.960545
2026-08-02,gla_33517,"Прапор ""Перехоплювач""",прапори,1,4.62,0.0
2026-08-02,gla_32052,Штани чоловічі спортивні широкі,новинки,9,110.77,1.0
2026-08-02,gla_32053,Штани чоловічі спортивні широкі,новинки,2,7.79,0.0
2026-08-02,gla_27983,"Прапор ""П*зда п*дарам""",прапори,4,43.27,0.0
2026-08-02,gla_33199,"Прапор ""Мінометники""",прапори,1,4.7,1.0
2026-08-02,gla_32260,Зіп-худі unisex “Welcome to hell”,sale,3,29.09,0.0
2026-08-02,gla_32140,Футболка unisex “Azazel”,чоловічий одяг,1,4.27,0.0
2026-08-02,gla_28561,"Футболка ""База""",чоловічий одяг,3,23.67,0.0
2026-08-02,gla_33184,"Прапор ""На нулі""",прапори,2,17.45,0.0
2026-08-02,gla_32054,Штани чоловічі спортивні широкі,новинки,4,42.15,0.0
2026-08-02,gla_32093,Зіп-худі unisex “Garden of Bones”,sale,3,18.29,0.0
2026-08-02,gla_32993,"Прапор ""Лелека""",прапори,1,5.93,0.0
2026-08-02,gla_33235,"Прапор ""Той самий вайб""",прапори,1,14.9,0.0
2026-08-02,gla_32180,Футболка unisex “Garden of Bones”,новинки,1,1.39,0.0
2026-08-02,gla_33226,"Прапор ""Вампір""",прапори,1,3.04,0.0
2026-08-02,gla_32060,Штани чоловічі спортивні джогери,чоловічий одяг,1,25.75,0.0
2026-08-02,gla_32274,Зіп-худі unisex “Garden of Bones”,sale,2,4.15,0.0
2026-08-02,gla_28381,"Прапор ""Одного разу під Запоріжжям""",прапори,1,26.34,0.0
2026-08-02,gla_28559,"Футболка ""База""",чоловічий одяг,4,116.82,0.0
2026-08-02,gla_32264,Зіп-худі unisex “Tarot”,sale,1,13.69,0.0
2026-08-02,gla_32312,Футболка unisex “Welcome to hell”,sale,1,4.72,0.0
2026-08-02,gla_33442,"Прапор ""Шеф""",прапори,2,15.31,0.0
2026-08-02,gla_28285,"Прапор ""Незламні""",прапори,2,10.0,0.0
2026-08-02,gla_32082,Зіп-худі unisex “Welcome to hell”,sale,1,5.06,0.0
2026-08-02,gla_28375,"Прапор ""Одного разу під Харковом""",прапори,1,53.66,0.0
