date,term,impr,clicks,cost,conv
2026-08-06,махровые шорты,1,0,0.0,0.0
2026-08-06,мейсон марджела зип худи,3,0,0.0,0.0
2026-08-06,мейсон марджела зипка,2,0,0.0,0.0
2026-08-06,мерч bones,2,0,0.0,0.0
2026-08-06,мерч dead dynasty,7,0,0.0,0.0
2026-08-06,мерч dead dynasty худи,5,0,0.0,0.0
2026-08-06,мерч заколот,1,0,0.0,0.0
2026-08-06,мерч к2,1,0,0.0,0.0
2026-08-06,мерч никова,1,0,0.0,0.0
2026-08-06,мерч рубіж,2,0,0.0,0.0
2026-08-06,мерч стерненко,1,0,0.0,0.0
2026-08-06,метал футболки,1,0,0.0,0.0
2026-08-06,милитари футболки,1,0,0.0,0.0
2026-08-06,молодежный магазин одежды,1,0,0.0,0.0
2026-08-06,морская пехота футболка,1,0,0.0,0.0
2026-08-06,мото футболки,2,0,0.0,0.0
2026-08-06,мтак футболки,1,0,0.0,0.0
2026-08-06,мужская зип худи,1,0,0.0,0.0
2026-08-06,мужская зипка,1,0,0.0,0.0
2026-08-06,мужские худи,6,0,0.0,0.0
2026-08-06,мужское худи,2,0,0.0,0.0
2026-08-06,мілітарі одяг,1,0,0.0,0.0
2026-08-06,мілітарі прапори,2,0,0.0,0.0
2026-08-06,мілітарі худі з принтом,2,0,0.0,0.0
2026-08-06,нашивки дснс,2,0,0.0,0.0
2026-08-06,нефорское худи,3,0,0.0,0.0
2026-08-06,новые звания дснс,1,0,0.0,0.0
2026-08-06,норд дивижн одежда,3,0,0.0,0.0
2026-08-06,норд дівіжн мерч,1,0,0.0,0.0
2026-08-06,норд дівіжн одяг,3,0,0.0,0.0
2026-08-06,ніков худі,1,0,0.0,0.0
2026-08-06,обериг футболки,2,0,0.0,0.0
2026-08-06,оверсайз худі чоловічі,1,0,0.0,0.0
2026-08-06,огоньпушка,1,0,0.0,0.0
2026-08-06,одежда для неформалов,1,0,0.0,0.0
2026-08-06,одежда купить,1,0,0.0,0.0
2026-08-06,одяг,6,0,0.0,0.0
2026-08-06,одяг андеграунд,1,0,0.0,0.0
2026-08-06,оптимус,1,0,0.0,0.0
2026-08-06,оптимус ганг,6,0,0.0,0.0
2026-08-06,оптимус ганг мерч,2,0,0.0,0.0
2026-08-06,оптимус генг,4,0,0.0,0.0
2026-08-06,оптімус ганг мерч,1,0,0.0,0.0
2026-08-06,оптімус генг,2,0,0.0,0.0
2026-08-06,оригінальний одяг,1,0,0.0,0.0
2026-08-06,парні худі,2,0,0.0,0.0
2026-08-06,парні худі для пари недорого,1,0,0.0,0.0
2026-08-06,патріотичні плакати,1,0,0.0,0.0
2026-08-06,пекло тойс,4,0,0.0,0.0
2026-08-06,пекло тойс сайт,1,0,0.0,0.0
2026-08-06,печать на футболках украина,1,0,0.0,0.0
2026-08-06,пи ко,1,0,0.0,0.0
2026-08-06,подарунок для дснс,1,0,0.0,0.0
2026-08-06,подмост,1,0,0.0,0.0
2026-08-06,подмост мерч,3,0,0.0,0.0
2026-08-06,подмост одежда,1,0,0.0,0.0
2026-08-06,подмост скейтбординг лого,4,0,0.0,0.0
2026-08-06,подмост скейтбординг худи,15,1,3.09,0.0
2026-08-06,потасовка кофта,1,0,0.0,0.0
2026-08-06,прапор,11,0,0.0,0.0
2026-08-06,прапор 3 ошб,1,0,0.0,0.0
2026-08-06,прапор азова,1,0,0.0,0.0
2026-08-06,прапор артилерії,3,0,0.0,0.0
2026-08-06,прапор бригади,1,0,0.0,0.0
2026-08-06,прапор вампір,3,0,0.0,0.0
2026-08-06,прапор дснс україни,1,0,0.0,0.0
2026-08-06,прапор з власним дизайном,2,0,0.0,0.0
2026-08-06,прапор зсу,2,0,0.0,0.0
2026-08-06,прапор зі свастикою купити,3,0,0.0,0.0
2026-08-06,прапор зі своїм принтом,1,0,0.0,0.0
2026-08-06,прапор корогва,17,0,0.0,0.0
2026-08-06,прапор купити,1,0,0.0,0.0
2026-08-06,прапор мілітарі,1,0,0.0,0.0
2026-08-06,прапор на замовлення,1,0,0.0,0.0
2026-08-06,прапор на стіну,3,0,0.0,0.0
2026-08-06,прапор надії,1,0,0.0,0.0
2026-08-06,прапор норд дивижн,1,0,0.0,0.0
2026-08-06,прапор розвідки,1,0,0.0,0.0
2026-08-06,прапор розвідки україни,1,0,0.0,0.0
2026-08-06,прапор ссо,1,0,0.0,0.0
2026-08-06,прапор упа,1,0,0.0,0.0
2026-08-06,прапор хоругва,1,0,0.0,0.0
2026-08-06,прапора,4,0,0.0,0.0
2026-08-06,прапори,3,0,0.0,0.0
2026-08-06,прапори бригад,5,0,0.0,0.0
2026-08-06,прапори військових частин,3,0,0.0,0.0
2026-08-06,прапори військові,1,0,0.0,0.0
2026-08-06,прапори корогва,5,0,0.0,0.0
2026-08-06,прапори на замовлення,4,0,0.0,0.0
2026-08-06,прикольні шеврони дснс,1,0,0.0,0.0
2026-08-06,принт толстовка,1,0,0.0,0.0
2026-08-06,псд інфо,2,0,0.0,0.0
2026-08-06,пуленбір,1,0,0.0,0.0
2026-08-06,пь ко,1,0,0.0,0.0
2026-08-06,пько,3,0,0.0,0.0
2026-08-06,рдк футболка,1,0,0.0,0.0
2026-08-06,рефлективное худи,1,0,0.0,0.0
2026-08-06,рок мерч,1,0,0.0,0.0
2026-08-06,рок одяг,1,0,0.0,0.0
2026-08-06,роквей,1,0,0.0,0.0
2026-08-06,рубіж мерч,1,0,0.0,0.0
2026-08-06,сва стоун,1,0,0.0,0.0
2026-08-06,свастон,15,0,0.0,0.0
2026-08-06,свастон магазин,2,0,0.0,0.0
2026-08-06,свастон футболка,1,0,0.0,0.0
2026-08-06,свастон футболки,2,0,0.0,0.0
2026-08-06,свастоне,1,0,0.0,0.0
2026-08-06,світшот з принтом,2,0,0.0,0.0
2026-08-06,сикснайн,2,1,20.95,0.0
2026-08-06,скейтерские худи,1,0,0.0,0.0
2026-08-06,спортивні жіночі шорти,1,0,0.0,0.0
2026-08-06,спортивні шорти,1,0,0.0,0.0
2026-08-06,спортивні шорти пума,1,0,0.0,0.0
2026-08-06,сталкер футболка,1,0,0.0,0.0
2026-08-06,стаф худи,1,0,0.0,0.0
2026-08-06,стафф,3,0,0.0,0.0
2026-08-06,стафф зіп худі,1,0,0.0,0.0
2026-08-06,стерненко мерч,3,0,0.0,0.0
2026-08-06,стусі,1,0,0.0,0.0
2026-08-06,стяги,11,0,0.0,0.0
2026-08-06,східний варіант мерч,1,0,0.0,0.0
2026-08-06,тактичні футболки,2,0,0.0,0.0
2026-08-06,тактичні худі,1,0,0.0,0.0
2026-08-06,тол футболка,1,0,0.0,0.0
2026-08-06,толстовка fzm,1,0,0.0,0.0
2026-08-06,толстовка военная,3,0,0.0,0.0
2026-08-06,толстовка доберман агрессив,2,0,0.0,0.0
2026-08-06,толстовка женская,1,0,0.0,0.0
2026-08-06,толстовка жіноча,1,0,0.0,0.0
2026-08-06,толстовка милитари,1,1,1.66,0.0
2026-08-06,толстовка рок,7,0,0.0,0.0
2026-08-06,толстовка с принтом на спине,1,0,0.0,0.0
2026-08-06,толстовки,1,0,0.0,0.0
2026-08-06,толстовки мужские,1,0,0.0,0.0
2026-08-06,толстовки с принтом,1,0,0.0,0.0
2026-08-06,трикотажні шорти,1,0,0.0,0.0
2026-08-06,трійка мерч,1,0,0.0,0.0
2026-08-06,турвеар,5,0,0.0,0.0
2026-08-06,украинские мужские бренды одежды,2,0,0.0,0.0
2026-08-06,украинский бренд молодежной одежды,1,0,0.0,0.0
2026-08-06,украину,1,0,0.0,0.0
2026-08-06,укрармор,1,0,0.0,0.0
2026-08-06,український бренд одягу,2,0,0.0,0.0
2026-08-06,українські худі,2,0,0.0,0.0
2026-08-06,урбан одяг,1,0,0.0,0.0
2026-08-06,фарфі,1,0,0.0,0.0
2026-08-06,флаг,4,0,0.0,0.0
2026-08-06,флаг дснс,1,0,0.0,0.0
2026-08-06,флаг купить,1,0,0.0,0.0
2026-08-06,флаг упа,1,0,0.0,0.0
2026-08-06,флаг упа купить,2,0,0.0,0.0
2026-08-06,флаги бригад зсу,1,0,0.0,0.0
2026-08-06,флаги купить,3,0,0.0,0.0
2026-08-06,флаги на стену,5,0,0.0,0.0
2026-08-06,футболка,7,0,0.0,0.0
2026-08-06,футболка 5 ошбр,2,0,0.0,0.0
2026-08-06,футболка amiri,1,0,0.0,0.0
2026-08-06,футболка black label society,1,0,0.0,0.0
2026-08-06,футболка company group,1,0,0.0,0.0
2026-08-06,футболка coolmax,1,0,0.0,0.0
2026-08-06,футболка dj,2,0,0.0,0.0
2026-08-06,футболка fire point,1,0,0.0,0.0
2026-08-06,футболка firefox,1,0,0.0,0.0
2026-08-06,футболка fog,3,0,0.0,0.0
2026-08-06,футболка forward observation group,2,0,0.0,0.0
2026-08-06,футболка m tac,1,0,0.0,0.0
2026-08-06,футболка military,1,0,0.0,0.0
2026-08-06,футболка punks not dead,1,0,0.0,0.0
2026-08-06,футболка salewa,1,0,0.0,0.0
2026-08-06,футболка satan,1,0,0.0,0.0
2026-08-06,футболка slayer,1,0,0.0,0.0
2026-08-06,футболка slipknot,1,0,0.0,0.0
2026-08-06,футболка sof,1,0,0.0,0.0
2026-08-06,футболка stalker,1,0,0.0,0.0
2026-08-06,футболка svastone,1,0,0.0,0.0
2026-08-06,футболка thor steinar,1,0,0.0,0.0
2026-08-06,футболка trust no one,2,0,0.0,0.0
2026-08-06,футболка vampire дрон,1,0,0.0,0.0
2026-08-06,футболка zero foxtrot,1,0,0.0,0.0
2026-08-06,футболка амбрелла,1,0,0.0,0.0
2026-08-06,футболка ария,1,0,0.0,0.0
2026-08-06,футболка баба яга,1,0,0.0,0.0
2026-08-06,футболка бабайка,1,0,0.0,0.0
2026-08-06,футболка бандера,1,0,0.0,0.0
2026-08-06,футболка братство,1,0,0.0,0.0
2026-08-06,футболка будда,5,0,0.0,0.0
2026-08-06,футболка вампір дрон,3,0,0.0,0.0
2026-08-06,футболка військова,1,0,0.0,0.0
2026-08-06,футболка військова з принтом,1,0,0.0,0.0
2026-08-06,футболка гроб,2,0,0.0,0.0
2026-08-06,футболка для медика,1,0,0.0,0.0
2026-08-06,футболка для сапера,1,0,0.0,0.0
2026-08-06,футболка думи мої думи,1,0,0.0,0.0
2026-08-06,футболка дшв марун,1,0,0.0,0.0
2026-08-06,футболка идея нации,1,0,0.0,0.0
2026-08-06,футболка кракен,1,0,0.0,0.0
2026-08-06,футболка лавкрафт,1,0,0.0,0.0
2026-08-06,футболка лють,1,0,0.0,0.0
2026-08-06,футболка люцифер,3,0,0.0,0.0
2026-08-06,футболка м так,1,0,0.0,0.0
2026-08-06,футболка марун дшв,1,0,0.0,0.0
2026-08-06,футболка маріуполь,1,0,0.0,0.0
2026-08-06,футболка молот,1,0,0.0,0.0
2026-08-06,футболка мужская,1,0,0.0,0.0
2026-08-06,футболка нація,1,0,0.0,0.0
2026-08-06,футболка норд дивижн,2,0,0.0,0.0
2026-08-06,футболка нрк,1,0,0.0,0.0
2026-08-06,футболка октагон,1,0,0.0,0.0
2026-08-06,футболка олд скул,3,0,0.0,0.0
2026-08-06,футболка олдскул,1,0,0.0,0.0
2026-08-06,футболка оператор бпла,2,0,0.0,0.0
2026-08-06,футболка павутина сбу,2,0,0.0,0.0
2026-08-06,футболка паліндром,1,0,0.0,0.0
2026-08-06,футболка пройобана молодість,2,0,0.0,0.0
2026-08-06,футболка піхота зсу,1,0,0.0,0.0
2026-08-06,футболка рдк,1,0,0.0,0.0
2026-08-06,футболка реб,3,0,0.0,0.0
2026-08-06,футболка рок,1,0,0.0,0.0
2026-08-06,футболка с архангелом михаилом,1,0,0.0,0.0
2026-08-06,футболка с дроном,1,0,0.0,0.0
2026-08-06,футболка с казаком,1,0,0.0,0.0
2026-08-06,футболка с надписью на спине,1,0,0.0,0.0
2026-08-06,футболка сбс,1,0,0.0,0.0
2026-08-06,футболка сверхъестественное,1,0,0.0,0.0
2026-08-06,футболка тактична,1,0,0.0,0.0
2026-08-06,футболка таро,5,0,0.0,0.0
2026-08-06,футболка тор,1,0,0.0,0.0
2026-08-06,футболка український бренд,1,0,0.0,0.0
2026-08-06,футболка фаер поинт,1,0,0.0,0.0
2026-08-06,футболка форвард,1,0,0.0,0.0
2026-08-06,футболка фпв,2,0,0.0,0.0
2026-08-06,футболка фредди крюгер,1,0,0.0,0.0
2026-08-06,футболка цсо а,1,0,0.0,0.0
2026-08-06,футболки company group,1,0,0.0,0.0
2026-08-06,футболки hate,2,0,0.0,0.0
2026-08-06,футболки warhammer 40000,1,0,0.0,0.0
2026-08-06,футболки для мотоциклистов,2,0,0.0,0.0
2026-08-06,футболки дшв,1,0,0.0,0.0
2026-08-06,футболки з вишитим принтом,1,0,0.0,0.0
2026-08-06,футболки з принтом,1,0,0.0,0.0
2026-08-06,футболки краматан,1,0,0.0,0.0
2026-08-06,футболки металлика,2,1,11.41,0.0
2026-08-06,футболки мтак,1,0,0.0,0.0
2026-08-06,футболки мілітарі,1,0,0.0,0.0
2026-08-06,футболки оверсайз мужские брендовые,1,0,0.0,0.0
2026-08-06,футболки с рисунком на спине,3,0,0.0,0.0
2026-08-06,футболки свастон,1,0,0.0,0.0
2026-08-06,футболки стерненко,1,0,0.0,0.0
2026-08-06,футболки тактика,1,0,0.0,0.0
2026-08-06,футболки хонорові,3,1,7.19,0.0
2026-08-06,хайповые худи,2,0,0.0,0.0
2026-08-06,хаус одяг,1,0,0.0,0.0
2026-08-06,херсон футболка,1,0,0.0,0.0
2026-08-06,худак,1,0,0.0,0.0
2026-08-06,худаки,1,0,0.0,0.0
2026-08-06,худи,43,0,0.0,0.0
2026-08-06,худи real,2,0,0.0,0.0
2026-08-06,худи андеграунд,1,0,0.0,0.0
2026-08-06,худи в стиле хип хоп,3,0,0.0,0.0
2026-08-06,худи военная тематика,3,0,0.0,0.0
2026-08-06,худи готика,10,0,0.0,0.0
2026-08-06,худи для подростков,1,0,0.0,0.0
2026-08-06,худи донбасс,1,0,0.0,0.0
2026-08-06,худи женские,1,0,0.0,0.0
2026-08-06,худи женское,1,0,0.0,0.0
2026-08-06,худи заказать,1,0,0.0,0.0
2026-08-06,худи купить,3,0,0.0,0.0
2026-08-06,худи купить украина,1,0,0.0,0.0
2026-08-06,худи л,1,0,0.0,0.0
2026-08-06,худи м так,1,0,0.0,0.0
2026-08-06,худи мистер н,2,0,0.0,0.0
2026-08-06,худи молотх,1,0,0.0,0.0
2026-08-06,худи мужские,3,0,0.0,0.0
2026-08-06,худи мужское,10,0,0.0,0.0
2026-08-06,худи мужское с принтом,1,0,0.0,0.0
2026-08-06,худи мужской,2,0,0.0,0.0
2026-08-06,худи на замке,1,0,0.0,0.0
2026-08-06,худи на молнии,1,0,0.0,0.0
2026-08-06,худи никова,1,0,0.0,0.0
2026-08-06,худи оверсайз,1,0,0.0,0.0
2026-08-06,худи оверсайз мужское,1,0,0.0,0.0
2026-08-06,худи опиум,2,0,0.0,0.0
2026-08-06,худи подмост,5,0,0.0,0.0
2026-08-06,худи потасовка,1,0,0.0,0.0
2026-08-06,худи рамштайн,2,0,0.0,0.0
2026-08-06,худи с гарри поттером,1,0,0.0,0.0
2026-08-06,худи с мотоциклом,2,0,0.0,0.0
2026-08-06,худи с надписями,1,0,0.0,0.0
2026-08-06,худи с принтом,4,0,0.0,0.0
2026-08-06,худи с принтом на спине,1,0,0.0,0.0
2026-08-06,худи свастон,1,0,0.0,0.0
2026-08-06,худи стон айленд,1,0,0.0,0.0
2026-08-06,худи черное,1,0,0.0,0.0
2026-08-06,худи чоловічі,1,0,0.0,0.0
2026-08-06,худі,36,0,0.0,0.0
2026-08-06,худі zoho,1,0,0.0,0.0
2026-08-06,худі батьківщина мати,3,0,0.0,0.0
2026-08-06,худі в українському стилі,1,0,0.0,0.0
2026-08-06,худі варене,1,0,0.0,0.0
2026-08-06,худі військова тематика,5,0,0.0,0.0
2026-08-06,худі для військових,2,0,0.0,0.0
2026-08-06,худі для підлітка хлопчика,1,0,0.0,0.0
2026-08-06,худі для хлопчика 10 років,1,0,0.0,0.0
2026-08-06,худі жіноче,2,0,0.0,0.0
2026-08-06,худі жіночі,1,0,0.0,0.0
2026-08-06,худі жіночі з принтом,1,0,0.0,0.0
2026-08-06,худі жіночі на блискавці,1,0,0.0,0.0
2026-08-06,худі жіночі українського виробника,1,0,0.0,0.0
2026-08-06,худі з дастером,1,0,0.0,0.0
2026-08-06,худі з принтом,3,0,0.0,0.0
2026-08-06,худі з принтом військові,1,0,0.0,0.0
2026-08-06,худі з принтом на спині військові,1,0,0.0,0.0
2026-08-06,худі з українським принтом,3,0,0.0,0.0
2026-08-06,худі з черепами,1,0,0.0,0.0
2026-08-06,худі зіп,1,0,0.0,0.0
2026-08-06,худі купити,1,0,0.0,0.0
2026-08-06,худі манто жіноче,3,0,0.0,0.0
2026-08-06,худі мілітарі,1,0,0.0,0.0
2026-08-06,худі на блискавці,5,0,0.0,0.0
2026-08-06,худі на блискавці оверсайз,1,0,0.0,0.0
2026-08-06,худі на блискавці чоловічі,2,0,0.0,0.0
2026-08-06,худі на змійці,2,0,0.0,0.0
2026-08-06,худі оверсайз,1,0,0.0,0.0
2026-08-06,худі прикольні,1,0,0.0,0.0
2026-08-06,худі с принтом,1,0,0.0,0.0
2026-08-06,худі чоловіче,1,0,0.0,0.0
2026-08-06,худі чоловіче з принтом,1,0,0.0,0.0
2026-08-06,худі чоловіче купити,1,0,0.0,0.0
2026-08-06,худі чоловічий,2,0,0.0,0.0
2026-08-06,худі чоловічі,15,0,0.0,0.0
2026-08-06,худі чоловічі з принтом,1,0,0.0,0.0
2026-08-06,худі чоловічі на блискавці,1,0,0.0,0.0
2026-08-06,худі чоловічі на флісі з принтом,1,0,0.0,0.0
2026-08-06,череп аэрография,2,1,1.13,0.0
2026-08-06,черная мастерка,1,0,0.0,0.0
2026-08-06,черное худи женское,2,1,4.45,0.0
2026-08-06,черные женские шорты,2,0,0.0,0.0
2026-08-06,черный худи,1,0,0.0,0.0
2026-08-06,чоловіча зіп худі,1,0,0.0,0.0
2026-08-06,чоловіча худі на блискавці,1,0,0.0,0.0
2026-08-06,чоловіче худі,13,1,8.35,0.0
2026-08-06,чоловіче худі з принтом,2,0,0.0,0.0
2026-08-06,чоловіче худі з принтом на спині,4,0,0.0,0.0
2026-08-06,чоловічі спортивні кофти на замку,1,0,0.0,0.0
2026-08-06,чоловічі толстовки,1,0,0.0,0.0
2026-08-06,чоловічі шорти,1,0,0.0,0.0
2026-08-06,чорна зипка,2,0,0.0,0.0
2026-08-06,чорна худі,1,0,0.0,0.0
2026-08-06,чорно білий прапор,1,0,0.0,0.0
2026-08-06,чорні шорти,1,0,0.0,0.0
2026-08-06,шеврон дснс,1,0,0.0,0.0
2026-08-06,шеврони дснс,2,0,0.0,0.0
