Campaign,Placement,Display_name,Target_url,Impressions
dspl / ca,1-1215933788,"Mobile App: Scrabble® GO – Fun with Words! (iTunes App Store), by Scopely, Inc.",https://itunes.apple.com/us/app/id1215933788,5
dspl / ca,1-509928358,"Mobile App: Chess By Post (iTunes App Store), by Games By Post LLC",https://itunes.apple.com/us/app/id509928358,5
dspl / ca,1-6742438338,"Mobile App: Mahjong Solitaire - Match (iTunes App Store), by 俊威 钟",https://itunes.apple.com/us/app/id6742438338,5
dspl / ca,1-6744240478,"Mobile App: Maze Escape: Block Puzzle (iTunes App Store), by FIOGONIA LIMITED",https://itunes.apple.com/us/app/id6744240478,5
dspl / ca,1-6670537117,"Mobile App: Merge Fruit 3D: Sweet Merge (iTunes App Store), by Superboost Soft Limited",https://itunes.apple.com/us/app/id6670537117,5
dspl / ca,2-com.cooking.cozy.yummy.dishes,"Mobile App: Cooking Cozy: Yummy Dishes (Google Play), by GAMIX LTD",https://play.google.com/store/apps/details?id=com.cooking.cozy.yummy.dishes,5
dspl / ca,1-6450917563,"Mobile App: Pizza Ready! (iTunes App Store), by Supercent Inc.",https://itunes.apple.com/us/app/id6450917563,5
dspl / ca,1-689173439,"Mobile App: Simple Classic Solitaire (iTunes App Store), by 少箐 岑",https://itunes.apple.com/us/app/id689173439,5
dspl / ca,1-6452723380,"Mobile App: Country Farm Coloring Book (iTunes App Store), by YUANTU INTERACTIVE TECHNOLOGY PTE. LTD.",https://itunes.apple.com/us/app/id6452723380,5
dspl / ca,1-1289152098,"Mobile App: Monster High™ Beauty Salon (iTunes App Store), by CRAZY LABS BY TABTALE , G.P.",https://itunes.apple.com/us/app/id1289152098,5
dspl / ca,1-6759652657,"Mobile App: Idol Mini Games: Finger Rush (iTunes App Store), by Apus media joint stock company",https://itunes.apple.com/us/app/id6759652657,5
dspl / ca,1-1585788136,"Mobile App: Duck Hunting 3D - FPS Shooting (iTunes App Store), by MINOR BUGS",https://itunes.apple.com/us/app/id1585788136,5
dspl / ca,1-6450138816,"Mobile App: DIY Makeover: Mask 3D (iTunes App Store), by DO HAI HA",https://itunes.apple.com/us/app/id6450138816,5
dspl / ca,1-6740428939,"Mobile App: Jigsaw Puzzles - Daily Jigsaw (iTunes App Store), by Aged Studio Limited",https://itunes.apple.com/us/app/id6740428939,5
dspl / ca,1-6743131179,"Mobile App: Cursed house Multiplayer(GMM) (iTunes App Store), by Abdul Rafy Muhammad",https://itunes.apple.com/us/app/id6743131179,5
dspl / ca,2-com.vitastudio.mahjongwood,"Mobile App: Vita Mahjong Wood (Google Play), by Vita Studio.",https://play.google.com/store/apps/details?id=com.vitastudio.mahjongwood,5
dspl / ca,1-6764277420,"Mobile App: Hidden Quest:Seek & Spot Pro (iTunes App Store), by 乐 于",https://itunes.apple.com/us/app/id6764277420,5
dspl / ca,2-com.fc.p.cp.jelly.mukbang.asmr.live.diy,"Mobile App: Jelly Master: Mukbang ASMR (Google Play), by FALCON GAME",https://play.google.com/store/apps/details?id=com.fc.p.cp.jelly.mukbang.asmr.live.diy,5
dspl / ca,1-6761456897,"Mobile App: Love Coloring: Couple Draw Art (iTunes App Store), by Bich Hong",https://itunes.apple.com/us/app/id6761456897,5
dspl / ca,2-com.sleep.panda.adventure.game,"Mobile App: Panda Forest Rescue (Google Play), by Sleep Stories",https://play.google.com/store/apps/details?id=com.sleep.panda.adventure.game,5
dspl / ca,1-6756482832,"Mobile App: Brain Puzzle 3: Crazy Mind (iTunes App Store), by Guangzhou SmallStep Information Technology Co., Ltd",https://itunes.apple.com/us/app/id6756482832,5
dspl / ca,1-6480174499,"Mobile App: TDS - Tower Destiny Survive (iTunes App Store), by SayGames LTD",https://itunes.apple.com/us/app/id6480174499,5
dspl / ca,1-1484750572,"Mobile App: Halloween Color by Number Game (iTunes App Store), by POMELO TECH (HK) HOLDINGS CO., LIMITED",https://itunes.apple.com/us/app/id1484750572,5
dspl / ca,1-6755109921,"Mobile App: Moto Bike Wheelie Master (iTunes App Store), by Mansoor Saddique",https://itunes.apple.com/us/app/id6755109921,5
dspl / ca,1-1515957122,"Mobile App: Stacky Dash (iTunes App Store), by SUPERSONIC STUDIOS LTD",https://itunes.apple.com/us/app/id1515957122,5
dspl / ca,1-1616801312,"Mobile App: Pop Antistress Simulator (iTunes App Store), by 勇彬 张",https://itunes.apple.com/us/app/id1616801312,5
dspl / ca,1-6465175605,"Mobile App: Makeup ASMR: Makeover Story (iTunes App Store), by JUNGFRAU TECH PTE. LTD.",https://itunes.apple.com/us/app/id6465175605,5
dspl / ca,1-6756252665,"Mobile App: Silly Monsters Invasion (iTunes App Store), by DARAZ BRIDGE LTD",https://itunes.apple.com/us/app/id6756252665,5
dspl / ca,1-6745461865,"Mobile App: Droid Playground (iTunes App Store), by Ritter Transport, Inc.",https://itunes.apple.com/us/app/id6745461865,5
dspl / ca,2-com.blackout.word,"Mobile App: Word Search Quest - Puzzles (Google Play), by Blackout Lab",https://play.google.com/store/apps/details?id=com.blackout.word,5
dspl / ca,1-6473984307,"Mobile App: Vista Color: Coloring Book HD (iTunes App Store), by OAKEVER GAMES PTE. LTD.",https://itunes.apple.com/us/app/id6473984307,5
dspl / ca,1-6474420242,"Mobile App: Super Santa: Video Call & Chat (iTunes App Store), by Ma Ngan",https://itunes.apple.com/us/app/id6474420242,5
dspl / ca,2-com.aim.racing,"Mobile App: Extreme Car Driving Simulator (Google Play), by AxesInMotion Racing",https://play.google.com/store/apps/details?id=com.aim.racing,5
dspl / ca,1-1452526406,"Mobile App: AMAZE!!! (iTunes App Store), by CRAZY LABS BY TABTALE , G.P.",https://itunes.apple.com/us/app/id1452526406,5
pmax / ca,www.snowblower.com/dcg/search,www.snowblower.com/dcg/search,www.snowblower.com/dcg/search,5
dspl / ca,1-431847426,"Mobile App: 한판맞고 (iTunes App Store), by Andromeda Games Co., Ltd.",https://itunes.apple.com/us/app/id431847426,5
dspl / ca,2-com.astranovel.app,"Mobile App: AstraNovel - Infinite Books (Google Play), by HONGKONG COLLECT VISION LIMITED",https://play.google.com/store/apps/details?id=com.astranovel.app,5
dspl / ca,2-com.hatunnel.plus,"Mobile App: HA Tunnel Plus (Google Play), by Art Of Tunnel",https://play.google.com/store/apps/details?id=com.hatunnel.plus,5
dspl / ca,2-com.blackout.spades,"Mobile App: Spades - Card Game (Google Play), by Blackout Lab",https://play.google.com/store/apps/details?id=com.blackout.spades,5
dspl / ca,2-com.gs.gangster.game.grand.city.mafia,"Mobile App: Gangster Game Grand City Mafia (Google Play), by Gaming Circle",https://play.google.com/store/apps/details?id=com.gs.gangster.game.grand.city.mafia,5
dspl / ca,1-1619719913,"Mobile App: Makeup Stylist -DIY Salon game (iTunes App Store), by LI SAIHUA",https://itunes.apple.com/us/app/id1619719913,5
dspl / ca,1-337248563,"Mobile App: pixiv (iTunes App Store), by Pixiv Inc.",https://itunes.apple.com/us/app/id337248563,5
dspl / ca,1-1175251692,"Mobile App: Rescue Run Offroad Snow Heroes (iTunes App Store), by Irfan Siddique",https://itunes.apple.com/us/app/id1175251692,5
dspl / ca,1-1564391515,"Mobile App: Solitaire - Card Games Classic (iTunes App Store), by Guru Smart Holding Limited",https://itunes.apple.com/us/app/id1564391515,5
dspl / ca,2-st.ows.lexicosolitaire,"Mobile App: Solitaire Word Match (Google Play), by One Way Street",https://play.google.com/store/apps/details?id=st.ows.lexicosolitaire,5
dspl / ca,1-1598537187,"Mobile App: Tanks Brawl 3D (iTunes App Store), by 文晖 游",https://itunes.apple.com/us/app/id1598537187,5
dspl / ca,1-6447738224,"Mobile App: Bird Triple Match (iTunes App Store), by Hang Nguyen Minh",https://itunes.apple.com/us/app/id6447738224,5
search / all injuries,targetfaqs.com/topic/5731003,targetfaqs.com/topic/5731003,targetfaqs.com/topic/5731003,5
dspl / ca,2-com.zdb.cn03.bike.racing.gp,"Mobile App: Moto Racer: Bike Racing Game (Google Play), by Bacon Ltd",https://play.google.com/store/apps/details?id=com.zdb.cn03.bike.racing.gp,5
dspl / ca,1-1253455582,"Mobile App: Dominoes - Best Dominos Game (iTunes App Store), by FBIG CORPORATION LTD",https://itunes.apple.com/us/app/id1253455582,5
dspl / ca,2-com.pokellector.supermarket.ccgplayer,"Mobile App: Pokellector Card Battle (Google Play), by Europa Game Studio",https://play.google.com/store/apps/details?id=com.pokellector.supermarket.ccgplayer,4
dspl / ca,2-com.app.pinballs,"Mobile App: Pull the Pin - Garden Balls (Google Play), by HYPERCELL",https://play.google.com/store/apps/details?id=com.app.pinballs,4
dspl / ca,2-com.brain.puzzle.tricky.test.annoying.quest,"Mobile App: Brain Puzzle: Tricky Test (Google Play), by SLEEK CHARM LIMITED",https://play.google.com/store/apps/details?id=com.brain.puzzle.tricky.test.annoying.quest,4
dspl / ca,1-1523592505,"Mobile App: Sky Dragon Dash (iTunes App Store), by 梅兰 刘",https://itunes.apple.com/us/app/id1523592505,4
dspl / ca,1-326299304,"Mobile App: Hearts ∙ (iTunes App Store), by Optime Software LLC",https://itunes.apple.com/us/app/id326299304,4
dspl / ca,2-game.bubble.shooter.happy.bird,"Mobile App: Birdpapa - Bubble Crush (Google Play), by TaTa Game Technology Limited",https://play.google.com/store/apps/details?id=game.bubble.shooter.happy.bird,4
dspl / ca,1-6514291564,"Mobile App: Animation Creator: Flipbook 2D (iTunes App Store), by CEM SOFTWARE COMPANY LIMITED",https://itunes.apple.com/us/app/id6514291564,4
dspl / ca,2-com.rich.mahjong.match,"Mobile App: Rich Mahjong Match (Google Play), by Jva TTC",https://play.google.com/store/apps/details?id=com.rich.mahjong.match,4
dspl / ca,2-com.number.merge2248.tiles,"Mobile App: 2248 - Merge Tile Number Game (Google Play), by Adaric Ltd",https://play.google.com/store/apps/details?id=com.number.merge2248.tiles,4
dspl / ca,2-com.contacts.phonecall,"Mobile App: Contacts (Google Play), by Calendario",https://play.google.com/store/apps/details?id=com.contacts.phonecall,4
dspl / ca,2-com.meta.trafficcar.racer.driving3d,"Mobile App: Traffic Car Racer: Driving 3D (Google Play), by Meta Play Studio",https://play.google.com/store/apps/details?id=com.meta.trafficcar.racer.driving3d,4
dspl / ca,1-1584342274,"Mobile App: iFunny X - hot memes & videos (iTunes App Store), by GNEXT Incorporated",https://itunes.apple.com/us/app/id1584342274,4
dspl / ca,2-com.weaver.app.prod,"Mobile App: Talkie: Creative AI Community (Google Play), by SUBSUP",https://play.google.com/store/apps/details?id=com.weaver.app.prod,4
dspl / ca,2-com.hi.horror.story.tricky.quest,"Mobile App: Fear Story: Tricky Quest (Google Play), by DIGO Lab",https://play.google.com/store/apps/details?id=com.hi.horror.story.tricky.quest,4
dspl / ca,1-1518267642,"Mobile App: Scribble Rider (iTunes App Store), by Voodoo",https://itunes.apple.com/us/app/id1518267642,4
pmax / ca,growerguides.com/games-us/rec-robux-method-revealed,growerguides.com/games-us/rec-robux-method-revealed,growerguides.com/games-us/rec-robux-method-revealed,4
dspl / ca,2-com.sado.short.tv,"Mobile App: Lite Player (Google Play), by Mohit Kanaujia",https://play.google.com/store/apps/details?id=com.sado.short.tv,3
dspl / ca,2-com.carswande.spran,"Mobile App: Truck Sprint 3D-Swing Racing (Google Play), by GuonianGame",https://play.google.com/store/apps/details?id=com.carswande.spran,3
dspl / ca,2-com.cctgames.woodblock.puzzleblock,"Mobile App: Wood Block - Classic Puzzle (Google Play), by C.C.T Games",https://play.google.com/store/apps/details?id=com.cctgames.woodblock.puzzleblock,3
dspl / ca,1-563831514,"Mobile App: Beastie Bay (iTunes App Store), by Kairosoft Co.,Ltd",https://itunes.apple.com/us/app/id563831514,3
dspl / ca,2-com.ragdoll.city.playground,"Mobile App: Ragdoll City Playground (Google Play), by Reggae True Love",https://play.google.com/store/apps/details?id=com.ragdoll.city.playground,3
dspl / ca,2-com.yg.two.player.battle,"Mobile App: Antistress Two Player Battle (Google Play), by SUPERIOR  STUDIO",https://play.google.com/store/apps/details?id=com.yg.two.player.battle,3
dspl / ca,2-com.flick.vibe.xnsi,"Mobile App: FlickVibe (Google Play), by KHADIJA AGDAL",https://play.google.com/store/apps/details?id=com.flick.vibe.xnsi,3
dspl / ca,1-1475678781,"Mobile App: Flow Fit: Sudoku (iTunes App Store), by Big Duck Games LLC",https://itunes.apple.com/us/app/id1475678781,3
dspl / ca,2-com.teh.software.hand.magic.control,"Mobile App: Hand Magic: Control AR (Google Play), by TeH Software",https://play.google.com/store/apps/details?id=com.teh.software.hand.magic.control,3
dspl / ca,1-541364463,"Mobile App: Words With Friends 2 Cheats (iTunes App Store), by Local Network Media, S.L.",https://itunes.apple.com/us/app/id541364463,3
dspl / ca,1-6460642608,"Mobile App: City Survival Challenge (iTunes App Store), by Hoa Pham",https://itunes.apple.com/us/app/id6460642608,3
dspl / ca,1-6474863416,"Mobile App: Gun Up Ball Master (iTunes App Store), by FUN GAMES TEKNOLOJI LIMITED SIRKETI",https://itunes.apple.com/us/app/id6474863416,3
dspl / ca,2-com.chillies.real.car.driving.simulator,"Mobile App: Car Simulator Driving City (Google Play), by Robocon.Std",https://play.google.com/store/apps/details?id=com.chillies.real.car.driving.simulator,3
dspl / ca,2-com.momoklucky.goconvenstorrasd,"Mobile App: Go Convenience store Ready (Google Play), by zame",https://play.google.com/store/apps/details?id=com.momoklucky.goconvenstorrasd,3
dspl / ca,1-1269701118,"Mobile App: Classic Drum: electronic drums (iTunes App Store), by KOLB SISTEMAS - EIRELI",https://itunes.apple.com/us/app/id1269701118,3
dspl / ca,2-com.myhometown2.myhometown2,"Mobile App: Super City2:Tut Life World (Google Play), by Hainan Hengdou Network Technology Co., Ltd.",https://play.google.com/store/apps/details?id=com.myhometown2.myhometown2,3
dspl / ca,1-6450403706,"Mobile App: Mahjong - Brain Puzzle Games (iTunes App Store), by Doodle Mobile Limited",https://itunes.apple.com/us/app/id6450403706,3
dspl / ca,1-6762591965,"Mobile App: Consoler：Tuning Master (iTunes App Store), by ECHELON MATRIX LTD",https://itunes.apple.com/us/app/id6762591965,3
dspl / ca,1-1569132959,"Mobile App: Piano Game 7: Tiles Music Song (iTunes App Store), by Thai Mai",https://itunes.apple.com/us/app/id1569132959,3
dspl / ca,2-com.RC56.crafty.blox.world,"Mobile App: Crafty Blox World (Google Play), by Tappy Game",https://play.google.com/store/apps/details?id=com.RC56.crafty.blox.world,3
dspl / ca,2-com.city.building.master,"Mobile App: Super City: Building Master (Google Play), by XGame Global",https://play.google.com/store/apps/details?id=com.city.building.master,3
pmax / ca,planetdz.com/games/rec-games-en-us-roblox-pro-high,planetdz.com/games/rec-games-en-us-roblox-pro-high,planetdz.com/games/rec-games-en-us-roblox-pro-high,3
dspl / ca,1-6760957454,"Mobile App: Escape Game: Amsterdam (iTunes App Store), by Jammsworks Inc.",https://itunes.apple.com/us/app/id6760957454,3
dspl / ca,1-6680157737,"Mobile App: Farm Escape! (iTunes App Store), by 运涛 赵",https://itunes.apple.com/us/app/id6680157737,3
dspl / ca,2-com.stickman.warriors.stickwarriors.dragon.shadow.fight,"Mobile App: Stickman Warriors (Google Play), by SkySoft Studio",https://play.google.com/store/apps/details?id=com.stickman.warriors.stickwarriors.dragon.shadow.fight,3
dspl / ca,2-com.bsoftlimited.qr.scanner.quick.safe.android,"Mobile App: QR Scanner - Quick & Safe (Google Play), by bSoft Limited",https://play.google.com/store/apps/details?id=com.bsoftlimited.qr.scanner.quick.safe.android,3
dspl / ca,1-1620679167,"Mobile App: SSME - 8K Live Wallpaper (iTunes App Store), by 忠 叶",https://itunes.apple.com/us/app/id1620679167,3
dspl / ca,2-com.fluency.wshlow,"Mobile App: Flux TV - Dramas & Joy (Google Play), by robjdevl",https://play.google.com/store/apps/details?id=com.fluency.wshlow,3
dspl / ca,2-com.butchersgames.infectorsniper3d,"Mobile App: Infector Sniper 3D (Google Play), by appstartstudio",https://play.google.com/store/apps/details?id=com.butchersgames.infectorsniper3d,2
dspl / ca,2-com.getamusic.alertmusic,"Mobile App: Geta Alarm Music Player (Google Play), by raastcoin.dev",https://play.google.com/store/apps/details?id=com.getamusic.alertmusic,2
dspl / ca,2-com.catool.solitaire.card,"Mobile App: Zen Card: Classic Solitaire (Google Play), by DREAMGO",https://play.google.com/store/apps/details?id=com.catool.solitaire.card,2
dspl / ca,2-com.RC42.prison.escape.journey3d,"Mobile App: Prison Escape Journey 3D (Google Play), by Sprigame",https://play.google.com/store/apps/details?id=com.RC42.prison.escape.journey3d,2
pmax / ca,lifnew.feji.io/blog/netflixs-new-psychological-thriller-starts-with-a-safe-haven-then-turns-it-into-a-living-nightmare,lifnew.feji.io/blog/netflixs-new-psychological-thriller-starts-with-a-safe-haven-then-turns-it-into-a-living-nightmare,lifnew.feji.io/blog/netflixs-new-psychological-thriller-starts-with-a-safe-haven-then-turns-it-into-a-living-nightmare,2
dspl / ca,2-com.db.home.designer.fix.flip,"Mobile App: House Designer 3D: Fix & Flip (Google Play), by AR Anlaytics Ltd",https://play.google.com/store/apps/details?id=com.db.home.designer.fix.flip,2
dspl / ca,1-6748576133,"Mobile App: Epic Parkour: Fun Race 3D (iTunes App Store), by Dung Tran Phi",https://itunes.apple.com/us/app/id6748576133,2
dspl / ca,1-902147226,"Mobile App: Radio El Salvador (iTunes App Store), by Uos User One Studio S.R.L.",https://itunes.apple.com/us/app/id902147226,2
dspl / ca,2-com.caketower.building.jump.capybara,"Mobile App: Capybara Jump: Cake Tower (Google Play), by CAT Studio",https://play.google.com/store/apps/details?id=com.caketower.building.jump.capybara,2
dspl / ca,2-com.ant.car.park.master,"Mobile App: Parking Master:Driving School (Google Play), by Cinty Bay",https://play.google.com/store/apps/details?id=com.ant.car.park.master,2
dspl / ca,2-com.casual.simulator.gunshooting,"Mobile App: Gun Master: Weapon Simulator (Google Play), by Earth People Studio",https://play.google.com/store/apps/details?id=com.casual.simulator.gunshooting,2
dspl / ca,2-leogame.save.the.dog,"Mobile App: Save the Dog: Draw Line DOP (Google Play), by LeoGame Co., Ltd",https://play.google.com/store/apps/details?id=leogame.save.the.dog,2
dspl / ca,1-6753840600,"Mobile App: Floral Craft: Sort & Arrange (iTunes App Store), by 松 郑",https://itunes.apple.com/us/app/id6753840600,2
dspl / ca,1-6754549880,"Mobile App: Perfect Makeover Cleaning ASMR (iTunes App Store), by HMBL APPS",https://itunes.apple.com/us/app/id6754549880,2
dspl / ca,2-com.jewels.gems.android,"Mobile App: Gems or jewels ? (Google Play), by Tala games ltd",https://play.google.com/store/apps/details?id=com.jewels.gems.android,2
dspl / ca,2-com.happygogame.makeUpCollection3,"Mobile App: Fashion Makeup: Salon&DressUp (Google Play), by Happy Go Game",https://play.google.com/store/apps/details?id=com.happygogame.makeUpCollection3,2
dspl / ca,1-1633015266,"Mobile App: Piano Star - Tap Your Music (iTunes App Store), by TINYMAX HONGKONG LIMITED",https://itunes.apple.com/us/app/id1633015266,2
dspl / ca,2-com.abi.banana.survival.master,"Mobile App: 456 Cat Survival Master 3D (Google Play), by ABI GLOBAL LTD.",https://play.google.com/store/apps/details?id=com.abi.banana.survival.master,2
dspl / ca,2-com.wood.screwpuzzle.bolts.and.nuts.sort.jam,"Mobile App: Wood Screw Puzzle - Bolts Sort (Google Play), by Lynn Mobile Puzzle Games",https://play.google.com/store/apps/details?id=com.wood.screwpuzzle.bolts.and.nuts.sort.jam,2
dspl / ca,1-6482849843,"Mobile App: Goods Puzzle: Sort Challenge (iTunes App Store), by FALCON GAMES PTE. LTD.",https://itunes.apple.com/us/app/id6482849843,2
dspl / ca,2-io.cardgames.app,"Mobile App: CardGames.io - Play Card Games (Google Play), by Red Ace Software",https://play.google.com/store/apps/details?id=io.cardgames.app,2
dspl / ca,1-6473251028,"Mobile App: Emoji Kitchen - Emoji Mix (iTunes App Store), by BRALY COMPANY LIMITED",https://itunes.apple.com/us/app/id6473251028,2
dspl / ca,2-com.story.snap.xszx,"Mobile App: VlogDash : local video editor (Google Play), by Mazeda Begum Milon",https://play.google.com/store/apps/details?id=com.story.snap.xszx,2
dspl / ca,1-1599049860,"Mobile App: Truck Dune 3D (iTunes App Store), by Hainan Lechuang Network Technology Co., Ltd.",https://itunes.apple.com/us/app/id1599049860,2
pmax / ca,nypost.com/2026/07/28/us-news/drunk-boater-decapitates-woman-after-crashing-into-her-at-80-miles-per-hour,nypost.com/2026/07/28/us-news/drunk-boater-decapitates-woman-after-crashing-into-her-at-80-miles-per-hour,nypost.com/2026/07/28/us-news/drunk-boater-decapitates-woman-after-crashing-into-her-at-80-miles-per-hour,2
dspl / ca,2-com.golden.car.parking.driving.academy,"Mobile App: Car Parking: Driving Academy (Google Play), by GOLDEN GAMES INC",https://play.google.com/store/apps/details?id=com.golden.car.parking.driving.academy,2
dspl / ca,1-1564272897,"Mobile App: Ninja Cut!™ (iTunes App Store), by Hainan Lechuang Network Technology Co., Ltd.",https://itunes.apple.com/us/app/id1564272897,2
dspl / ca,2-com.textmessages.chatandmessage,"Mobile App: Messages: SMS Text Messenger (Google Play), by text messages",https://play.google.com/store/apps/details?id=com.textmessages.chatandmessage,2
pmax / ca,atlas.taboolanews.com/article-page/8299290419563923762,atlas.taboolanews.com/article-page/8299290419563923762,atlas.taboolanews.com/article-page/8299290419563923762,2
pmax / ca,rbx1.quizvana.com/iow-za-roblox,rbx1.quizvana.com/iow-za-roblox,rbx1.quizvana.com/iow-za-roblox,2
dspl / ca,2-bcom.rrdianshiase.table,"Mobile App: Tug Table (Google Play), by zhou chun game",https://play.google.com/store/apps/details?id=bcom.rrdianshiase.table,2
dspl / ca,1-1633408838,"Mobile App: Ball Life (iTunes App Store), by 小鹭 何",https://itunes.apple.com/us/app/id1633408838,2
dspl / ca,2-colorwidgets.ios.widget.topwidgets,"Mobile App: Color Widgets, Theme: iWidgets (Google Play), by AI Photo Team",https://play.google.com/store/apps/details?id=colorwidgets.ios.widget.topwidgets,2
pmax / ca,1-1242244321,"Mobile App: New King James Version Bible (iTunes App Store), by Tatsiana Shukalovich",https://itunes.apple.com/us/app/id1242244321,2
dspl / ca,1-6443690726,"Mobile App: Triple Find - Match Triple 3D (iTunes App Store), by LIHUHU PTE. LTD.",https://itunes.apple.com/us/app/id6443690726,2
dspl / ca,2-com.superluguangfacai.supermattycooshop,"Mobile App: Supermarket Tycoon：Shopping (Google Play), by zame",https://play.google.com/store/apps/details?id=com.superluguangfacai.supermattycooshop,2
pmax / ca,1-1671705818,"Mobile App: Character AI: Chat, Talk, Text (iTunes App Store), by Character Technologies, Inc.",https://itunes.apple.com/us/app/id1671705818,2
dspl / ca,1-1466180579,"Mobile App: 成語填填字 - 超級成語文字谜接龍消消樂 (iTunes App Store), by Wuhan Uqualities Information Technology Co., Ltd.",https://itunes.apple.com/us/app/id1466180579,2
dspl / ca,1-1532369477,"Mobile App: Fun Drag Party (iTunes App Store), by 伟斌 郑",https://itunes.apple.com/us/app/id1532369477,1
pmax / ca,kh3uZSwWN2M,Working at Spuddy's Diner...,youtube.com/video/kh3uZSwWN2M,1
dspl / ca,2-com.email.allmail.ai.emailassistant.inbox,"Mobile App: Email: All Mail Access (Google Play), by Email Gallery Contacts",https://play.google.com/store/apps/details?id=com.email.allmail.ai.emailassistant.inbox,1
dspl / ca,2-com.paunle.music.songer.player.andline,"Mobile App: Offline Player - Suede (Google Play), by Chuang Lin Yu Zhu",https://play.google.com/store/apps/details?id=com.paunle.music.songer.player.andline,1
pmax / ca,atlas.taboolanews.com/summary-page/-3408002913671158380,atlas.taboolanews.com/summary-page/-3408002913671158380,atlas.taboolanews.com/summary-page/-3408002913671158380,1
pmax / ca,Rf1V87pHL8Q,,youtube.com/video/Rf1V87pHL8Q,1
pmax / ca,onq5yQwmSW0,共和黨步步進逼，民主黨一蹶不振。龔小夏 袁弓夷 📱,youtube.com/video/onq5yQwmSW0,1
dspl / ca,2-com.metajoy.offlinedominoes,"Mobile App: Arcadia Dominoes for Seniors (Google Play), by Metajoy",https://play.google.com/store/apps/details?id=com.metajoy.offlinedominoes,1
pmax / ca,ng29x4aFhBs,Poppy Playtime Chapter 4 But I Have A Heart Attack,youtube.com/video/ng29x4aFhBs,1
dspl / ca,allwebgames.com/es/g/squid-game-mini-games-345911,allwebgames.com/es/g/squid-game-mini-games-345911,allwebgames.com/es/g/squid-game-mini-games-345911,1
dspl / ca,2-com.relaxgame.ragdollrecharge.crash,"Mobile App: PixelToy Crash: Fast Launch (Google Play), by Powered By Kamaii Services Private Limited",https://play.google.com/store/apps/details?id=com.relaxgame.ragdollrecharge.crash,1
pmax / ca,TG1Uo-LuTis,Legend of the Crystal Skulls,youtube.com/video/TG1Uo-LuTis,1
pmax / ca,f3WdmAJ53k8,2026.08.01 八度空间华语新闻 ǁ 8PM 网络直播【今日焦点】国阵暂领先19席达执政门槛 / 2新酋长地位受承认,youtube.com/video/f3WdmAJ53k8,1
dspl / ca,2-com.nebula.mahjongtile,"Mobile App: Mahjong Blast (Google Play), by Nebula  Studio",https://play.google.com/store/apps/details?id=com.nebula.mahjongtile,1
dspl / ca,1-6748735109,"Mobile App: Nightmare Story: Tricky Quest (iTunes App Store), by Higame Global Limited",https://itunes.apple.com/us/app/id6748735109,1
dspl / ca,2-com.screw3d.match.nuts.bolts.pin.jam.away.puzzle,"Mobile App: 3D Bolt Master®: Screw Master® (Google Play), by Joymaster Puzzle Game Studio",https://play.google.com/store/apps/details?id=com.screw3d.match.nuts.bolts.pin.jam.away.puzzle,1
pmax / ca,battleblux.com/rec-us-best-ways-get-robux-fast-roblox,battleblux.com/rec-us-best-ways-get-robux-fast-roblox,battleblux.com/rec-us-best-ways-get-robux-fast-roblox,1
dspl / ca,2-com.harmix.player.editmusic,"Mobile App: Harmix-SoundGuru (Google Play), by PixsanaDig",https://play.google.com/store/apps/details?id=com.harmix.player.editmusic,1
pmax / ca,atlas.taboolanews.com/video-widget/-6917041067604316052,atlas.taboolanews.com/video-widget/-6917041067604316052,atlas.taboolanews.com/video-widget/-6917041067604316052,1
pmax / ca,2-com.timewarp.scanface.selfiephotoeditor.videopopulartiktok,"Mobile App: Time Warp Scan Cam&Face Filter (Google Play), by HDY Studio",https://play.google.com/store/apps/details?id=com.timewarp.scanface.selfiephotoeditor.videopopulartiktok,1
dspl / ca,1-564769637,"Mobile App: The Checkers - Classic Game (iTunes App Store), by OutOfTheBit Ltd",https://itunes.apple.com/us/app/id564769637,1
pmax / ca,www.appinfocenter.com/game,www.appinfocenter.com/game,www.appinfocenter.com/game,1
dspl / ca,2-com.minigamersclub.heli.ambulance.rescue.missions,"Mobile App: Heli Ambulance Rescue Missions (Google Play), by wulicreator",https://play.google.com/store/apps/details?id=com.minigamersclub.heli.ambulance.rescue.missions,1
dspl / ca,2-com.Star.Drama,"Mobile App: StarDrama (Google Play), by JARCUSEA BRAE INCORPORATED",https://play.google.com/store/apps/details?id=com.Star.Drama,1
dspl / ca,2-com.cdtg.we.craft,"Mobile App: WeCraft Worlds (Google Play), by Glow Games Studio",https://play.google.com/store/apps/details?id=com.cdtg.we.craft,1
pmax / ca,zlBCVzJljEw,思念成霜,youtube.com/video/zlBCVzJljEw,1
pmax / ca,ejfR8sfj8ps,| Talkshow HTV7 | Cơ hội và chính sách định cư hợp pháp tại Hoa Kỳ 2026 #dinhcumy #tintuc #htv7,youtube.com/video/ejfR8sfj8ps,1
pmax / ca,grsmKuOXnFg,NOSAKAI,youtube.com/video/grsmKuOXnFg,1
pmax / ca,6HxFy3WRkCg,How North Korea “Won” A World Cup,youtube.com/video/6HxFy3WRkCg,1
pmax / ca,fandalteam.com/apps-ca/rec-level-up-your-roblox-game-alt02,fandalteam.com/apps-ca/rec-level-up-your-roblox-game-alt02,fandalteam.com/apps-ca/rec-level-up-your-roblox-game-alt02,1
