campaign,date,term,impressions,clicks,cost,conversions,conv_value
shop1 /search,2026-02-02,nasza szklarnia,5,0,0.0,0.0,0.0
shop1 /search,2026-02-28,nasza szklarnia,12,0,0.0,0.0,0.0
shop1 /search,2026-03-05,nasza szklarnia,13,0,0.0,0.0,0.0
shop1 /search,2026-03-09,nasza szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-03-18,nasza szklarnia,3,0,0.0,0.0,0.0
shop1 /search,2026-03-20,nasza szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-03-22,nasza szklarnia,5,0,0.0,0.0,0.0
shop1 /search,2026-03-23,nasza szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-03-31,nasza szklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-04-07,nasza szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-04-16,nasza szklarnia,3,0,0.0,0.0,0.0
shop1 /search,2026-04-22,nasza szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-04-30,nasza szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-05-14,nasza szklarnia,2,0,0.0,0.0,0.0
shop_search,2026-09-20,nasza szklarnia,2,0,0.0,0.0,0.0
shop2 / search,2026-03-27,nasza szklarnia pl,2,0,0.0,0.0,0.0
shop2 / search,2026-03-30,nasza szklarnia pl,1,0,0.0,0.0,0.0
shop2 / search,2026-05-18,nasza szklarnia pl,1,0,0.0,0.0,0.0
shop_search,2026-09-15,nasza szklarnia pl,1,0,0.0,0.0,0.0
shop_search,2026-09-17,nasza szklarnia pl,1,0,0.0,0.0,0.0
shop_search,2026-09-21,nasza szklarnia pl,1,0,0.0,0.0,0.0
shop2 / search,2026-02-22,nasze szklarnie,5,0,0.0,0.0,0.0
shop2 / search,2026-02-27,nasze szklarnie,2,0,0.0,0.0,0.0
shop1 /search,2026-03-08,nasze szklarnie,7,0,0.0,0.0,0.0
shop1 /search,2026-03-18,nasze szklarnie,1,0,0.0,0.0,0.0
shop2 / search,2026-03-18,nasze szklarnie,1,0,0.0,0.0,0.0
shop1 /search,2026-03-28,nasze szklarnie,2,0,0.0,0.0,0.0
shop2 / search,2026-03-28,nasze szklarnie,2,1,3.35,0.0,0.0
shop1 /search,2026-03-29,nasze szklarnie,3,0,0.0,0.0,0.0
shop2 / search,2026-03-29,nasze szklarnie,2,0,0.0,0.0,0.0
shop2 / search,2026-03-30,nasze szklarnie,2,0,0.0,0.0,0.0
shop1 /search,2026-04-13,nasze szklarnie,1,0,0.0,0.0,0.0
shop1 /search,2025-12-28,naturalnie o ogrodach szklarnia,3,0,0.0,0.0,0.0
shop1 /search,2026-01-26,naturalnie o ogrodach szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-02-02,naturalnie o ogrodach szklarnia,3,0,0.0,0.0,0.0
shop1 /search,2026-03-07,naturalnie o ogrodach szklarnia,3,0,0.0,0.0,0.0
shop1 /search,2026-03-08,naturalnie o ogrodach szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-02-11,naturalny ogród,1,0,0.0,0.0,0.0
shop2 / search,2026-04-30,naturhus,2,0,0.0,0.0,0.0
shop1 /search,2026-01-12,naświetla z poliwęglanu,1,0,0.0,0.0,0.0
shop2 / search,2026-05-05,nejlepší skleníky,1,0,0.0,0.0,0.0
shop1 /search,2026-02-02,neo tools szklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-02-09,neo tools szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-05-17,neo tools szklarnia,2,0,0.0,0.0,0.0
shop_search,2026-09-17,netto szklarnia ogrodowa,1,0,0.0,0.0,0.0
shop1 /search,2026-01-19,nhà kính,1,0,0.0,0.0,0.0
shop1 /search,2026-01-26,nhà kính,2,0,0.0,0.0,0.0
shop1 /search,2026-04-29,nhà kính,1,0,0.0,0.0,0.0
shop1 /search,2026-05-18,nhà kính,1,0,0.0,0.0,0.0
shop1 /search,2026-05-05,nhà kính trồng rau,3,0,0.0,0.0,0.0
shop2 / search,2026-05-07,nhà kính trồng rau,1,0,0.0,0.0,0.0
shop1 /search,2025-12-28,niemieckie szklarnie ogrodowe,7,0,0.0,0.0,0.0
shop_search,2026-09-09,niemieckie szklarnie ogrodowe,1,0,0.0,0.0,0.0
shop_search,2026-09-15,niemieckie szklarnie ogrodowe,1,0,0.0,0.0,0.0
shop1 /search,2026-03-18,niesamowite pomysły na dekoracje do ogrodu,1,0,0.0,0.0,0.0
shop_search,2026-09-22,niesamowite pomysły na dekoracje do ogrodu,1,0,0.0,0.0,0.0
shop1 /search,2026-02-12,nishut,1,0,0.0,0.0,0.0
shop1 /search,2025-12-28,niska szklarnia,3,0,0.0,0.0,0.0
shop1 /search,2025-12-28,niska szklarnia ogrodowa,4,0,0.0,0.0,0.0
shop_search,2026-09-02,niska szklarnia ogrodowa,1,0,0.0,0.0,0.0
shop1 /search,2025-12-16,niski tunel,2,0,0.0,0.0,0.0
shop_search,2026-09-05,niski tunel foliowy,1,0,0.0,0.0,0.0
shop1 /search,2025-12-27,niski tunel foliowy na ogórki,2,0,0.0,0.0,0.0
shop_search,2026-09-18,niski tunel ogrodniczy,2,0,0.0,0.0,0.0
shop1 /search,2025-12-14,niskie tunele foliowe,7,0,0.0,0.0,0.0
shop2 / search,2026-05-08,nord ogród,7,0,0.0,0.0,0.0
shop2 / search,2026-03-29,norhage drivhus,1,0,0.0,0.0,0.0
shop1 /search,2026-01-16,norhage industri,1,0,0.0,0.0,0.0
shop1 /search,2026-05-13,nortene,2,0,0.0,0.0,0.0
shop1 /search,2026-01-15,northern polytunnels,1,0,0.0,0.0,0.0
shop1 /search,2026-02-03,northern polytunnels,1,0,0.0,0.0,0.0
shop1 /search,2025-12-16,nowa szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2025-12-28,nowa szklarnia,6,0,0.0,0.0,0.0
shop1 /search,2026-01-02,nowa szklarnia,7,0,0.0,0.0,0.0
shop1 /search,2026-01-05,nowa szklarnia,4,0,0.0,0.0,0.0
shop1 /search,2026-01-09,nowa szklarnia,6,4,1.94,0.0,0.0
shop1 /search,2026-01-10,nowa szklarnia,8,0,0.0,0.0,0.0
shop1 /search,2026-01-12,nowa szklarnia,11,0,0.0,0.0,0.0
shop1 /search,2026-01-13,nowa szklarnia,7,0,0.0,0.0,0.0
shop1 /search,2026-01-14,nowa szklarnia,22,0,0.0,0.0,0.0
shop1 /search,2026-01-15,nowa szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-01-19,nowa szklarnia,3,1,1.9,0.0,0.0
shop1 /search,2026-01-20,nowa szklarnia,9,0,0.0,0.0,0.0
shop1 /search,2026-01-21,nowa szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-01-28,nowa szklarnia,4,0,0.0,0.0,0.0
shop1 /search,2026-02-02,nowa szklarnia,10,0,0.0,0.0,0.0
shop1 /search,2026-02-03,nowa szklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-02-04,nowa szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-02-05,nowa szklarnia,14,0,0.0,0.0,0.0
shop1 /search,2026-02-06,nowa szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-02-09,nowa szklarnia,2,0,0.0,0.0,0.0
shop2 / search,2026-02-13,nowa szklarnia,2,0,0.0,0.0,0.0
shop2 / search,2026-02-16,nowa szklarnia,4,0,0.0,0.0,0.0
shop1 /search,2026-02-19,nowa szklarnia,3,0,0.0,0.0,0.0
shop1 /search,2026-02-20,nowa szklarnia,14,0,0.0,0.0,0.0
shop1 /search,2026-02-23,nowa szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-02-24,nowa szklarnia,3,0,0.0,0.0,0.0
shop1 /search,2026-02-26,nowa szklarnia,3,0,0.0,0.0,0.0
shop1 /search,2026-03-02,nowa szklarnia,13,0,0.0,0.0,0.0
shop1 /search,2026-03-04,nowa szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-03-05,nowa szklarnia,5,0,0.0,0.0,0.0
shop1 /search,2026-03-07,nowa szklarnia,3,0,0.0,0.0,0.0
shop1 /search,2026-03-08,nowa szklarnia,6,0,0.0,0.0,0.0
shop1 /search,2026-03-09,nowa szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-03-10,nowa szklarnia,3,0,0.0,0.0,0.0
shop1 /search,2026-03-11,nowa szklarnia,7,0,0.0,0.0,0.0
shop1 /search,2026-03-12,nowa szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-03-16,nowa szklarnia,7,0,0.0,0.0,0.0
shop1 /search,2026-03-17,nowa szklarnia,5,0,0.0,0.0,0.0
shop1 /search,2026-03-18,nowa szklarnia,6,0,0.0,0.0,0.0
shop1 /search,2026-03-19,nowa szklarnia,7,0,0.0,0.0,0.0
shop1 /search,2026-03-22,nowa szklarnia,9,0,0.0,0.0,0.0
shop1 /search,2026-03-25,nowa szklarnia,5,0,0.0,0.0,0.0
shop1 /search,2026-03-27,nowa szklarnia,5,0,0.0,0.0,0.0
shop1 /search,2026-03-29,nowa szklarnia,24,0,0.0,0.0,0.0
shop1 /search,2026-03-31,nowa szklarnia,7,0,0.0,0.0,0.0
shop1 /search,2026-04-02,nowa szklarnia,3,0,0.0,0.0,0.0
shop1 /search,2026-04-07,nowa szklarnia,5,0,0.0,0.0,0.0
shop1 /search,2026-04-13,nowa szklarnia,12,2,2.4,0.0,0.0
shop1 /search,2026-04-15,nowa szklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-04-16,nowa szklarnia,6,0,0.0,0.0,0.0
shop1 /search,2026-04-17,nowa szklarnia,4,0,0.0,0.0,0.0
shop1 /search,2026-04-18,nowa szklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-04-20,nowa szklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-04-22,nowa szklarnia,3,0,0.0,0.0,0.0
shop1 /search,2026-04-24,nowa szklarnia,4,0,0.0,0.0,0.0
shop1 /search,2026-04-25,nowa szklarnia,3,0,0.0,0.0,0.0
shop1 /search,2026-04-26,nowa szklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-04-27,nowa szklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-05-04,nowa szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-05-05,nowa szklarnia,4,0,0.0,0.0,0.0
shop1 /search,2026-05-15,nowa szklarnia,7,0,0.0,0.0,0.0
shop1 /search,2026-05-18,nowa szklarnia,7,0,0.0,0.0,0.0
shop1 /search,2026-05-22,nowa szklarnia,1,0,0.0,0.0,0.0
shop_search,2026-09-03,nowa szklarnia,1,0,0.0,0.0,0.0
shop_search,2026-09-08,nowa szklarnia,5,0,0.0,0.0,0.0
shop_search,2026-09-09,nowa szklarnia,2,0,0.0,0.0,0.0
shop_search,2026-09-15,nowa szklarnia,2,0,0.0,0.0,0.0
shop_search,2026-09-18,nowa szklarnia,3,0,0.0,0.0,0.0
shop_search,2026-09-22,nowa szklarnia,12,0,0.0,0.0,0.0
shop_search,2026-09-17,nowa szklarnia opinie,7,0,0.0,0.0,0.0
shop_search,2026-09-20,nowa szklarnia opinie,7,0,0.0,0.0,0.0
shop_search,2026-09-21,nowa szklarnia opinie,1,0,0.0,0.0,0.0
shop_search,2026-09-22,nowa szklarnia opinie,7,0,0.0,0.0,0.0
shop1 /search,2026-01-15,nowa szklarnia pl,1,0,0.0,0.0,0.0
shop1 /search,2026-01-23,nowa szklarnia pl,6,0,0.0,0.0,0.0
shop1 /search,2026-01-26,nowa szklarnia pl,1,0,0.0,0.0,0.0
shop1 /search,2026-01-27,nowa szklarnia pl,6,1,1.3,0.0,0.0
shop1 /search,2026-02-10,nowa szklarnia pl,31,0,0.0,0.0,0.0
shop1 /search,2026-02-11,nowa szklarnia pl,2,0,0.0,0.0,0.0
shop1 /search,2026-03-03,nowa szklarnia pl,7,0,0.0,0.0,0.0
shop1 /search,2026-03-06,nowa szklarnia pl,3,0,0.0,0.0,0.0
shop1 /search,2026-03-08,nowa szklarnia pl,21,0,0.0,0.0,0.0
shop1 /search,2026-03-12,nowa szklarnia pl,1,0,0.0,0.0,0.0
shop1 /search,2026-03-27,nowa szklarnia pl,1,0,0.0,0.0,0.0
shop1 /search,2026-03-30,nowa szklarnia pl,4,0,0.0,0.0,0.0
shop1 /search,2026-04-21,nowa szklarnia pl,2,0,0.0,0.0,0.0
shop1 /search,2026-04-26,nowa szklarnia pl,3,0,0.0,0.0,0.0
shop1 /search,2026-04-28,nowa szklarnia pl,12,0,0.0,0.0,0.0
shop1 /search,2026-05-04,nowa szklarnia pl,6,0,0.0,0.0,0.0
shop1 /search,2026-05-05,nowa szklarnia pl,2,1,1.54,0.0,0.0
shop1 /search,2026-05-13,nowa szklarnia pl,7,0,0.0,0.0,0.0
shop1 /search,2026-05-18,nowa szklarnia pl,1,0,0.0,0.0,0.0
shop1 /search,2026-05-22,nowa szklarnia pl,2,0,0.0,0.0,0.0
shop_search,2026-09-15,nowa szklarnia pl,1,0,0.0,0.0,0.0
shop_search,2026-09-17,nowa szklarnia pl,2,0,0.0,0.0,0.0
shop_search,2026-09-20,nowa szklarnia pl,1,0,0.0,0.0,0.0
shop_search,2026-09-21,nowa szklarnia pl,1,0,0.0,0.0,0.0
shop_search,2026-09-15,nowa szklarnia pl opinie,10,0,0.0,0.0,0.0
shop2 / search,2026-02-28,nowa szklarnia z poliwęglanu,3,0,0.0,0.0,0.0
shop2 / search,2026-03-05,nowa szklarnia z poliwęglanu,1,0,0.0,0.0,0.0
shop1 /search,2026-03-06,nowa szklarnia z poliwęglanu,2,0,0.0,0.0,0.0
shop2 / search,2026-03-06,nowa szklarnia z poliwęglanu,5,0,0.0,0.0,0.0
shop1 /search,2026-03-08,nowa szklarnia z poliwęglanu,1,0,0.0,0.0,0.0
shop1 /search,2026-03-10,nowa szklarnia z poliwęglanu,1,0,0.0,0.0,0.0
shop2 / search,2026-03-10,nowa szklarnia z poliwęglanu,3,1,3.43,0.0,0.0
shop2 / search,2026-03-12,nowa szklarnia z poliwęglanu,1,0,0.0,0.0,0.0
shop2 / search,2026-03-17,nowa szklarnia z poliwęglanu,2,0,0.0,0.0,0.0
shop2 / search,2026-03-21,nowa szklarnia z poliwęglanu,4,0,0.0,0.0,0.0
shop1 /search,2026-03-22,nowa szklarnia z poliwęglanu,7,0,0.0,0.0,0.0
shop2 / search,2026-03-23,nowa szklarnia z poliwęglanu,1,0,0.0,0.0,0.0
shop1 /search,2026-03-24,nowa szklarnia z poliwęglanu,1,0,0.0,0.0,0.0
shop2 / search,2026-03-24,nowa szklarnia z poliwęglanu,1,0,0.0,0.0,0.0
shop1 /search,2026-03-25,nowa szklarnia z poliwęglanu,1,0,0.0,0.0,0.0
shop2 / search,2026-03-25,nowa szklarnia z poliwęglanu,3,0,0.0,0.0,0.0
shop2 / search,2026-03-27,nowa szklarnia z poliwęglanu,1,0,0.0,0.0,0.0
shop1 /search,2026-03-29,nowa szklarnia z poliwęglanu,1,0,0.0,0.0,0.0
shop1 /search,2026-03-30,nowa szklarnia z poliwęglanu,4,0,0.0,0.0,0.0
shop2 / search,2026-03-30,nowa szklarnia z poliwęglanu,1,0,0.0,0.0,0.0
shop2 / search,2026-04-03,nowa szklarnia z poliwęglanu,2,0,0.0,0.0,0.0
shop2 / search,2026-04-14,nowa szklarnia z poliwęglanu,1,0,0.0,0.0,0.0
shop1 /search,2026-04-25,nowa szklarnia z poliwęglanu,3,0,0.0,0.0,0.0
shop1 /search,2026-04-28,nowa szklarnia z poliwęglanu,12,0,0.0,0.0,0.0
shop2 / search,2026-04-29,nowa szklarnia z poliwęglanu,1,0,0.0,0.0,0.0
shop2 / search,2026-05-12,nowa szklarnia z poliwęglanu,3,0,0.0,0.0,0.0
shop1 /search,2026-05-18,nowa szklarnia z poliwęglanu,7,0,0.0,0.0,0.0
shop2 / search,2026-05-18,nowa szklarnia z poliwęglanu,2,0,0.0,0.0,0.0
shop2 / search,2026-05-19,nowa szklarnia z poliwęglanu,2,0,0.0,0.0,0.0
shop_search,2026-09-16,nowa szklarnia z poliwęglanu,2,0,0.0,0.0,0.0
shop1 /search,2026-01-07,nowaszklarnia,4,0,0.0,0.0,0.0
shop1 /search,2026-01-20,nowaszklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-01-23,nowaszklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-01-29,nowaszklarnia,3,0,0.0,0.0,0.0
shop1 /search,2026-02-03,nowaszklarnia,6,0,0.0,0.0,0.0
shop1 /search,2026-02-04,nowaszklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-02-05,nowaszklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-02-12,nowaszklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-02-23,nowaszklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-02-26,nowaszklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-02-27,nowaszklarnia,5,0,0.0,0.0,0.0
shop1 /search,2026-03-03,nowaszklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-03-06,nowaszklarnia,5,0,0.0,0.0,0.0
shop1 /search,2026-03-08,nowaszklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-03-09,nowaszklarnia,9,0,0.0,0.0,0.0
shop1 /search,2026-03-11,nowaszklarnia,7,0,0.0,0.0,0.0
shop1 /search,2026-03-12,nowaszklarnia,3,0,0.0,0.0,0.0
shop1 /search,2026-03-16,nowaszklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-03-17,nowaszklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-03-20,nowaszklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-03-22,nowaszklarnia,7,0,0.0,0.0,0.0
shop1 /search,2026-03-26,nowaszklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-03-27,nowaszklarnia,5,0,0.0,0.0,0.0
shop1 /search,2026-03-31,nowaszklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-04-03,nowaszklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-04-13,nowaszklarnia,9,0,0.0,0.0,0.0
shop1 /search,2026-04-14,nowaszklarnia,6,0,0.0,0.0,0.0
shop1 /search,2026-04-15,nowaszklarnia,3,0,0.0,0.0,0.0
shop1 /search,2026-04-20,nowaszklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-04-25,nowaszklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-04-30,nowaszklarnia,5,0,0.0,0.0,0.0
shop1 /search,2026-05-04,nowaszklarnia,6,0,0.0,0.0,0.0
shop1 /search,2026-05-05,nowaszklarnia,4,0,0.0,0.0,0.0
shop1 /search,2026-05-13,nowaszklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-05-15,nowaszklarnia,7,0,0.0,0.0,0.0
shop1 /search,2026-05-16,nowaszklarnia,3,0,0.0,0.0,0.0
shop1 /search,2026-05-18,nowaszklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-05-19,nowaszklarnia,1,0,0.0,0.0,0.0
shop_search,2026-09-10,nowaszklarnia,2,0,0.0,0.0,0.0
shop_search,2026-09-15,nowaszklarnia,1,0,0.0,0.0,0.0
shop_search,2026-09-16,nowaszklarnia,1,0,0.0,0.0,0.0
shop_search,2026-09-18,nowaszklarnia,1,0,0.0,0.0,0.0
shop1 /search,2025-12-16,nowaszklarnia pl,1,0,0.0,0.0,0.0
shop1 /search,2025-12-28,nowaszklarnia pl,2,0,0.0,0.0,0.0
shop1 /search,2026-01-22,nowaszklarnia pl,1,0,0.0,0.0,0.0
shop1 /search,2026-01-30,nowaszklarnia pl,1,0,0.0,0.0,0.0
shop1 /search,2026-02-18,nowaszklarnia pl,1,0,0.0,0.0,0.0
shop1 /search,2026-02-20,nowaszklarnia pl,7,0,0.0,0.0,0.0
shop1 /search,2026-03-03,nowaszklarnia pl,3,0,0.0,0.0,0.0
shop1 /search,2026-03-04,nowaszklarnia pl,5,0,0.0,0.0,0.0
shop1 /search,2026-03-10,nowaszklarnia pl,1,0,0.0,0.0,0.0
shop1 /search,2026-03-19,nowaszklarnia pl,2,0,0.0,0.0,0.0
shop1 /search,2026-03-22,nowaszklarnia pl,1,0,0.0,0.0,0.0
shop1 /search,2026-03-24,nowaszklarnia pl,2,0,0.0,0.0,0.0
shop1 /search,2026-03-25,nowaszklarnia pl,2,0,0.0,0.0,0.0
shop1 /search,2026-03-31,nowaszklarnia pl,1,0,0.0,0.0,0.0
shop1 /search,2026-04-14,nowaszklarnia pl,2,0,0.0,0.0,0.0
shop1 /search,2026-04-25,nowaszklarnia pl,2,0,0.0,0.0,0.0
shop1 /search,2026-04-26,nowaszklarnia pl,1,0,0.0,0.0,0.0
shop1 /search,2026-05-04,nowaszklarnia pl,9,0,0.0,0.0,0.0
shop_search,2026-09-22,nowaszklarnia pl,2,0,0.0,0.0,0.0
shop_search,2026-09-16,nowaszklarnia pl opinie,3,0,0.0,0.0,0.0
shop_search,2026-09-18,nowaszklarnia pl opinie,2,0,0.0,0.0,0.0
shop1 /search,2025-12-30,nowe szklarnie,6,0,0.0,0.0,0.0
shop1 /search,2026-02-11,nowe szklarnie,1,0,0.0,0.0,0.0
shop1 /search,2026-03-16,nowe szklarnie,2,0,0.0,0.0,0.0
shop1 /search,2026-03-26,nowe szklarnie,1,0,0.0,0.0,0.0
shop1 /search,2026-04-21,nowe szklarnie,9,0,0.0,0.0,0.0
shop2 / search,2026-03-20,nowinki ogrodnicze,1,0,0.0,0.0,0.0
shop1 /search,2026-02-03,nowoczesna architektura ogrodowa,2,0,0.0,0.0,0.0
shop_search,2026-09-21,nowoczesna rabata przed domem,1,0,0.0,0.0,0.0
shop1 /search,2025-12-29,nowoczesna szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-01-10,nowoczesna szklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-01-13,nowoczesna szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-01-14,nowoczesna szklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-01-16,nowoczesna szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-01-19,nowoczesna szklarnia,20,0,0.0,0.0,0.0
shop1 /search,2026-01-20,nowoczesna szklarnia,9,0,0.0,0.0,0.0
shop1 /search,2026-01-21,nowoczesna szklarnia,3,0,0.0,0.0,0.0
shop1 /search,2026-01-22,nowoczesna szklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-01-26,nowoczesna szklarnia,4,0,0.0,0.0,0.0
shop1 /search,2026-01-30,nowoczesna szklarnia,9,0,0.0,0.0,0.0
shop1 /search,2026-02-02,nowoczesna szklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-02-03,nowoczesna szklarnia,5,0,0.0,0.0,0.0
shop1 /search,2026-02-06,nowoczesna szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-02-10,nowoczesna szklarnia,6,0,0.0,0.0,0.0
shop1 /search,2026-02-11,nowoczesna szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-02-12,nowoczesna szklarnia,3,0,0.0,0.0,0.0
shop2 / search,2026-02-12,nowoczesna szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-02-26,nowoczesna szklarnia,9,0,0.0,0.0,0.0
shop1 /search,2026-03-18,nowoczesna szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-03-24,nowoczesna szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-04-14,nowoczesna szklarnia,4,0,0.0,0.0,0.0
shop1 /search,2026-04-17,nowoczesna szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-04-21,nowoczesna szklarnia,3,0,0.0,0.0,0.0
shop1 /search,2026-04-28,nowoczesna szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-04-30,nowoczesna szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-05-06,nowoczesna szklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-05-14,nowoczesna szklarnia,4,0,0.0,0.0,0.0
shop1 /search,2026-05-15,nowoczesna szklarnia,3,0,0.0,0.0,0.0
shop1 /search,2026-05-16,nowoczesna szklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-05-17,nowoczesna szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-05-23,nowoczesna szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-05-26,nowoczesna szklarnia,1,0,0.0,0.0,0.0
shop_search,2026-09-05,nowoczesna szklarnia,2,0,0.0,0.0,0.0
shop_search,2026-09-12,nowoczesna szklarnia,3,0,0.0,0.0,0.0
shop_search,2026-09-14,nowoczesna szklarnia,3,0,0.0,0.0,0.0
shop_search,2026-09-17,nowoczesna szklarnia,1,0,0.0,0.0,0.0
shop_search,2026-09-21,nowoczesna szklarnia,1,0,0.0,0.0,0.0
shop2 / search,2026-03-21,nowoczesna szklarnia domowa,1,0,0.0,0.0,0.0
shop1 /search,2025-12-28,nowoczesna szklarnia ogrodowa,2,0,0.0,0.0,0.0
shop1 /search,2025-12-29,nowoczesna szklarnia ogrodowa,6,0,0.0,0.0,0.0
shop1 /search,2025-12-30,nowoczesna szklarnia ogrodowa,7,0,0.0,0.0,0.0
shop1 /search,2026-01-05,nowoczesna szklarnia ogrodowa,9,0,0.0,0.0,0.0
shop1 /search,2026-01-12,nowoczesna szklarnia ogrodowa,2,0,0.0,0.0,0.0
shop1 /search,2026-01-13,nowoczesna szklarnia ogrodowa,2,0,0.0,0.0,0.0
shop1 /search,2026-01-16,nowoczesna szklarnia ogrodowa,10,0,0.0,0.0,0.0
shop1 /search,2026-01-19,nowoczesna szklarnia ogrodowa,6,0,0.0,0.0,0.0
shop1 /search,2026-01-20,nowoczesna szklarnia ogrodowa,8,0,0.0,0.0,0.0
shop1 /search,2026-01-21,nowoczesna szklarnia ogrodowa,9,0,0.0,0.0,0.0
shop1 /search,2026-01-22,nowoczesna szklarnia ogrodowa,1,0,0.0,0.0,0.0
shop1 /search,2026-01-23,nowoczesna szklarnia ogrodowa,8,0,0.0,0.0,0.0
shop1 /search,2026-01-26,nowoczesna szklarnia ogrodowa,5,0,0.0,0.0,0.0
shop1 /search,2026-01-27,nowoczesna szklarnia ogrodowa,2,0,0.0,0.0,0.0
shop1 /search,2026-01-28,nowoczesna szklarnia ogrodowa,3,0,0.0,0.0,0.0
shop1 /search,2026-01-29,nowoczesna szklarnia ogrodowa,6,0,0.0,0.0,0.0
shop1 /search,2026-01-30,nowoczesna szklarnia ogrodowa,4,0,0.0,0.0,0.0
shop1 /search,2026-02-02,nowoczesna szklarnia ogrodowa,3,0,0.0,0.0,0.0
shop1 /search,2026-02-03,nowoczesna szklarnia ogrodowa,5,0,0.0,0.0,0.0
shop1 /search,2026-02-04,nowoczesna szklarnia ogrodowa,2,0,0.0,0.0,0.0
shop1 /search,2026-02-05,nowoczesna szklarnia ogrodowa,4,0,0.0,0.0,0.0
shop1 /search,2026-02-06,nowoczesna szklarnia ogrodowa,2,0,0.0,0.0,0.0
shop1 /search,2026-02-09,nowoczesna szklarnia ogrodowa,2,0,0.0,0.0,0.0
shop1 /search,2026-02-10,nowoczesna szklarnia ogrodowa,3,0,0.0,0.0,0.0
shop1 /search,2026-02-11,nowoczesna szklarnia ogrodowa,4,0,0.0,0.0,0.0
shop1 /search,2026-02-12,nowoczesna szklarnia ogrodowa,12,0,0.0,0.0,0.0
shop2 / search,2026-02-16,nowoczesna szklarnia ogrodowa,3,0,0.0,0.0,0.0
shop1 /search,2026-02-18,nowoczesna szklarnia ogrodowa,4,0,0.0,0.0,0.0
shop1 /search,2026-02-19,nowoczesna szklarnia ogrodowa,6,0,0.0,0.0,0.0
