Дата визита,UTM Campaign,Город,Визиты
2023-06-18,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,9
2024-06-20,Промостатья: Моя история 3 | Цена перехода | 25-54 | lp /dzen,Не определено,15
2024-06-07,Промостатья: Моя история 3 | Цена перехода | 25-54,Не определено,11
2024-04-21,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,8
2024-04-16,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,7
2024-04-18,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,7
2024-04-19,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,7
2024-04-20,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,7
2024-05-07,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,7
2024-04-02,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,6
2024-04-06,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Москва,6
2024-04-07,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,6
2024-04-26,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,6
2024-05-01,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,6
2024-06-19,Промостатья: Моя история 3 | Цена перехода | 25-54 | lp /dzen,Не определено,6
2024-04-07,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Москва,5
2024-04-08,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,5
2024-04-17,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,5
2024-04-19,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Москва,5
2024-04-30,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Санкт-Петербург,5
2024-05-06,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,5
2024-05-14,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,5
2024-05-14,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Москва,5
2024-05-14,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Санкт-Петербург,5
2024-05-30,Промостатья: Моя история 3 | Цена перехода | 25-54,Не определено,5
2024-06-06,Промостатья: Моя история 3 | Цена перехода | 25-54,Не определено,5
2024-06-19,Промостатья: Моя история 3 | Цена перехода | 25-54 | lp /dzen,Москва,5
2024-06-20,Промостатья: Моя история 3 | Цена перехода | 25-54 | lp /dzen,Москва,5
2024-04-01,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Москва,4
2024-04-02,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Москва,4
2024-04-04,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,4
2024-04-06,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,4
2024-04-09,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,4
2024-04-09,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Санкт-Петербург,4
2024-04-14,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Санкт-Петербург,4
2024-04-23,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,4
2024-04-25,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Москва,4
2024-05-15,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Санкт-Петербург,4
2024-06-20,Промостатья: Моя история 3 | Цена перехода | 25-54 | lp /dzen,Краснодар,4
2024-06-20,Промостатья: Моя история 3 | Цена перехода | 25-54 | lp /franchise,Не определено,4
2024-04-01,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,3
2024-04-05,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Москва,3
2024-04-10,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Москва,3
2024-04-12,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,3
2024-04-13,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,3
2024-04-13,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Москва,3
2024-04-14,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,3
2024-04-20,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Москва,3
2024-04-24,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,3
2024-04-25,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,3
2024-04-26,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Москва,3
2024-04-26,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Санкт-Петербург,3
2024-04-28,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,3
2024-04-29,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,3
2024-04-29,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Москва,3
2024-05-01,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Москва,3
2024-05-06,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Казань,3
2024-05-07,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Москва,3
2024-05-13,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,3
2024-05-22,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,3
2024-05-23,Промостатья: Моя история 1 | Цена перехода | Ж25-54,Не определено,3
