Дата визита,Источник трафика (детально),UTM Source,UTM Campaign,UTM Content,Визиты
2023-06-18,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 | Цена перехода | Ж25-54,"Как я преобразила свою жизнь, открыв зоомагазин_6489b3c2b218576c1a6c58ed",25
2024-05-07,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 | Цена перехода | Ж25-54,"Как я преобразила свою жизнь, открыв зоомагазин_6489b3c2b218576c1a6c58ed",1
2024-05-07,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 2 | Цена перехода | 25-54,Зоомагазин: Почему он стал идельным бизнесом для меня_6581a8808e730e6f79d09159,1
2024-05-07,Яндекс: Директ,yandex.promopages,Промостатья: Моя история 2 | Цена перехода | 25-54,Зоомагазин как идеальный бизнес: Почему это мой выбор_6581a8808e730e6f79d09159,1
2024-05-07,Яндекс: Директ,yandex.promopages,Промостатья: Моя история 2 | Цена перехода | 25-54,Поиск идеального бизнеса: Как я открыл свой зоомагазин_6581a8808e730e6f79d09159,1
2024-05-17,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 2 | Цена перехода | 25-54,Зоомагазин как идеальный бизнес: Почему это мой выбор_6581a8808e730e6f79d09159,1
2024-05-22,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 | Цена перехода | Ж25-54,"Как ""Мокрый нос"" помог мне достичь успеха в бизнесе_6489b3c2b218576c1a6c58ed",1
2024-05-22,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 2 | Цена перехода | 25-54,Поиск идеального бизнеса: Как я открыл свой зоомагазин_6581a8808e730e6f79d09159,1
2024-05-22,Яндекс.Директ: Не определено,yandex.promopages,Промостатья: Моя история 1 | Цена перехода | Ж25-54,"Как я преобразила свою жизнь, открыв зоомагазин_6489b3c2b218576c1a6c58ed",1
2024-05-23,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 2 | Цена перехода | 25-54,Зоомагазин: Почему он стал идельным бизнесом для меня_6581a8808e730e6f79d09159,1
2024-05-23,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 2 | Цена перехода | 25-54,Поиск идеального бизнеса: Как я открыл свой зоомагазин_6581a8808e730e6f79d09159,1
2024-05-25,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 | Цена перехода | Ж25-54,История успеха: мой путь от работницы к предпринимателю_6489b3c2b218576c1a6c58ed,1
2024-05-27,Другая реклама: определено по меткам,yandex.promopages,Промостатья: Моя история 3 | Цена перехода | 25-54,Зоомагазин как идеальный бизнес: Почему это мой выбор_66546aa6d9304216bde5c510,1
2024-05-30,franchise-mokryinos-ru.turbopages.org,yandex.promopages,Промостатья: Моя история 3 | Цена перехода | 25-54,Зоомагазин как идеальный бизнес: Почему это мой выбор_66546aa6d9304216bde5c510,1
2024-05-31,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 | Цена перехода | Ж25-54,"Как я преобразила свою жизнь, открыв зоомагазин_6489b3c2b218576c1a6c58ed",1
2024-06-02,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 3 | Цена перехода | 25-54,Зоомагазин: Почему он стал идельным бизнесом для меня_66546aa6d9304216bde5c510,1
2024-06-04,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 3 | Цена перехода | 25-54,Зоомагазин как идеальный бизнес: Почему это мой выбор_66546aa6d9304216bde5c510,1
2024-06-04,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 3 | Цена перехода | 25-54,Поиск идеального бизнеса: Как я открыла свой зоомагазин_66546aa6d9304216bde5c510,1
2024-06-05,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 3 | Цена перехода | 25-54,Поиск идеального бизнеса: Как я открыла свой зоомагазин_66546aa6d9304216bde5c510,1
2024-06-06,promopages.yandex.ru,yandex.promopages,Промостатья: Моя история 3 | Цена перехода | 25-54,Зоомагазин: Почему он стал идельным бизнесом для меня_66546aa6d9304216bde5c510,1
2024-06-07,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 3 | Цена перехода | 25-54,Зоомагазин как идеальный бизнес: Почему это мой выбор_66546aa6d9304216bde5c510,1
2024-06-07,Яндекс: Директ,yandex.promopages,Промостатья: Моя история 3 | Цена перехода | 25-54,Поиск идеального бизнеса: Как я открыла свой зоомагазин_66546aa6d9304216bde5c510,1
2024-06-08,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 3 | Цена перехода | 25-54,Поиск идеального бизнеса: Как я открыла свой зоомагазин_66546aa6d9304216bde5c510,1
2024-06-09,Яндекс: Директ,yandex.promopages,Промостатья: Моя история 3 | Цена перехода | 25-54,Поиск идеального бизнеса: Как я открыла свой зоомагазин_66546aa6d9304216bde5c510,1
2024-06-12,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 3 | Цена перехода | 25-54,Зоомагазин как идеальный бизнес: Почему это мой выбор_66546aa6d9304216bde5c510,1
2024-06-13,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 3 | Цена перехода | 25-54,Зоомагазин как идеальный бизнес: Почему это мой выбор_66546aa6d9304216bde5c510,1
2024-06-13,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 3 | Цена перехода | 25-54,Зоомагазин: Почему он стал идельным бизнесом для меня_66546aa6d9304216bde5c510,1
2024-06-13,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 3 | Цена перехода | 25-54,Поиск идеального бизнеса: Как я открыла свой зоомагазин_66546aa6d9304216bde5c510,1
2024-06-14,Яндекс ПромоСтраницы,yandex.promopages,Промостатья: Моя история 1 | Цена перехода | Ж25-54,"Как я преобразила свою жизнь, открыв зоомагазин_6489b3c2b218576c1a6c58ed",1
